FileName,esoteric,esoteric_recover,esoteric_jsdec,esoteric_illu,esoteric_sd,esoteric_safe,fk,fk_recover,fk_jsdec,fk_illu,fk_sd,fk_safe
95931.js,-1.0,1.0,-1.0,-1.0,0.13459547551454137,-1.0,1.0,1.0,0.816496580927726,1.0,0.13459547551454137,0.8743856497851875
