FileName,esoteric,esoteric_recover,esoteric_jsdec,esoteric_illu,esoteric_sd,esoteric_safe,fk,fk_recover,fk_jsdec,fk_illu,fk_sd,fk_safe
4041.js,-1.0,1.0,-1.0,-1.0,0.6215023592129114,-1.0,0.9783448548903747,1.0,-1.0,-1.0,0.6215023592129114,0.9064575120135607
40486.js,-1.0,1.0,-1.0,-1.0,0.21859282926346815,-1.0,0.9070618468604282,1.0,-1.0,1.0,0.21859282926346815,0.7864569727627236
4075.js,-1.0,1.0,-1.0,-1.0,0.40882538697218745,-1.0,-1.0,1.0,-1.0,-1.0,0.40882538697218745,-1.0
4089.js,-1.0,1.0,-1.0,-1.0,0.10151826501691746,-1.0,1.0,1.0,-1.0,0.7559289460184544,0.10151826501691746,0.769800358919501
41351.js,-1.0,1.0,-1.0,-1.0,0.21859282926346815,-1.0,0.9070618468604282,1.0,-1.0,1.0,0.21859282926346815,0.7864569727627236
4139.js,-1.0,1.0,-1.0,-1.0,0.3300823928579685,-1.0,-1.0,1.0,-1.0,-1.0,0.3300823928579685,-1.0
4165.js,-1.0,1.0,-1.0,-1.0,0.5109983698115349,-1.0,0.9831064547892252,1.0,-1.0,-1.0,0.5109983698115349,0.957564763814478
41759.js,-1.0,1.0,-1.0,-1.0,0.21859282926346815,-1.0,0.9070618468604282,1.0,-1.0,1.0,0.21859282926346815,0.7864569727627236
42622.js,-1.0,1.0,-1.0,-1.0,0.22841609628806428,-1.0,0.9053394738630268,1.0,-1.0,1.0,0.22841609628806428,0.8040302522073697
42722.js,-1.0,1.0,-1.0,-1.0,0.21859282926346815,-1.0,0.9070618468604282,1.0,-1.0,1.0,0.21859282926346815,0.7864569727627236
42892.js,-1.0,1.0,-1.0,-1.0,0.21859282926346815,-1.0,0.9070618468604282,1.0,-1.0,1.0,0.21859282926346815,0.7864569727627236
4307.js,-1.0,1.0,-1.0,-1.0,0.30219606841935576,-1.0,0.952429573786564,1.0,-1.0,1.0,0.30219606841935576,0.8003154426176642
43149.js,-1.0,1.0,-1.0,-1.0,0.48230045392710663,-1.0,0.9674796892713264,1.0,-1.0,-1.0,0.48230045392710663,0.8544778817097174
43898.js,-1.0,1.0,-1.0,-1.0,0.21859282926346815,-1.0,0.9070618468604282,1.0,-1.0,1.0,0.21859282926346815,0.7864569727627236
44169.js,-1.0,1.0,-1.0,-1.0,0.2054377162259489,-1.0,0.9195154474007807,1.0,-1.0,1.0,0.2054377162259489,0.8542335232714189
44354.js,-1.0,1.0,-1.0,-1.0,0.48230045392710663,-1.0,0.9674796892713264,1.0,-1.0,-1.0,0.48230045392710663,0.8544778817097174
44431.js,-1.0,1.0,-1.0,-1.0,0.21859282926346815,-1.0,0.9070618468604282,1.0,-1.0,1.0,0.21859282926346815,0.7864569727627236
44471.js,-1.0,1.0,-1.0,-1.0,0.21859282926346815,-1.0,0.9070618468604282,1.0,-1.0,1.0,0.21859282926346815,0.7864569727627236
44575.js,-1.0,1.0,-1.0,-1.0,0.21859282926346815,-1.0,0.9070618468604282,1.0,-1.0,1.0,0.21859282926346815,0.7864569727627236
44685.js,-1.0,1.0,-1.0,-1.0,0.21859282926346815,-1.0,0.9070618468604282,1.0,-1.0,1.0,0.21859282926346815,0.7864569727627236
448.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
45063.js,-1.0,1.0,-1.0,-1.0,0.21859282926346815,-1.0,0.9070618468604282,1.0,-1.0,1.0,0.21859282926346815,0.7864569727627236
45107.js,-1.0,1.0,-1.0,-1.0,0.21859282926346815,-1.0,0.9070618468604282,1.0,-1.0,1.0,0.21859282926346815,0.7864569727627236
45220.js,-1.0,1.0,-1.0,-1.0,0.21859282926346815,-1.0,0.9070618468604282,1.0,-1.0,1.0,0.21859282926346815,0.7864569727627236
45324.js,-1.0,1.0,-1.0,-1.0,0.22430015382565205,-1.0,0.9085863198007664,1.0,-1.0,1.0,0.22430015382565205,0.8102546544402055
45485.js,-1.0,1.0,-1.0,-1.0,0.3832230465168327,-1.0,-1.0,1.0,-1.0,-1.0,0.3832230465168327,-1.0
45491.js,-1.0,1.0,-1.0,-1.0,0.3855274491170744,-1.0,-1.0,1.0,-1.0,-1.0,0.3855274491170744,-1.0
45493.js,-1.0,1.0,-1.0,-1.0,0.3897634619399083,-1.0,0.9130867539071413,1.0,-1.0,0.9957180783005255,0.3897634619399083,-1.0
45502.js,-1.0,1.0,-1.0,-1.0,0.30811176111332045,-1.0,-1.0,1.0,-1.0,-1.0,0.30811176111332045,-1.0
45505.js,-1.0,1.0,-1.0,-1.0,0.25344663004831786,-1.0,-1.0,1.0,-1.0,-1.0,0.25344663004831786,-1.0
45510.js,-1.0,1.0,-1.0,-1.0,0.382000008032337,-1.0,-1.0,1.0,-1.0,-1.0,0.382000008032337,-1.0
45545.js,-1.0,1.0,-1.0,-1.0,0.3695676765607734,-1.0,0.9435641951204965,1.0,-1.0,1.0,0.3695676765607734,0.897481683813695
45639.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
45681.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
45730.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
45919.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
46104.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
46413.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
46432.js,-1.0,1.0,-1.0,-1.0,0.18257418583505539,-1.0,0.837525686389569,1.0,-1.0,0.837525686389569,0.18257418583505539,-1.0
4676.js,-1.0,1.0,-1.0,-1.0,0.32136047869915835,-1.0,0.9683759683764526,1.0,-1.0,0.9840314895115045,0.32136047869915835,0.8725513967287308
4677.js,-1.0,1.0,-1.0,-1.0,0.3414406378060867,-1.0,0.9596566334248271,1.0,-1.0,0.9863245059127902,0.3414406378060867,0.863687933305968
46860.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
4698.js,-1.0,1.0,-1.0,-1.0,0.4121127958723669,-1.0,-1.0,1.0,-1.0,-1.0,0.4121127958723669,-1.0
471.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
47113.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
47250.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
473.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
47409.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
4764.js,-1.0,1.0,-1.0,-1.0,0.529195097879183,-1.0,-1.0,1.0,-1.0,-1.0,0.529195097879183,-1.0
4861.js,-1.0,1.0,-1.0,-1.0,0.5162511499626589,-1.0,0.9206766940366148,1.0,-1.0,-1.0,0.5162511499626589,0.7733067700984154
48748.js,-1.0,1.0,-1.0,-1.0,0.22578179348125124,-1.0,0.9826753764506828,1.0,-1.0,1.0,0.22578179348125124,-1.0
48769.js,-1.0,1.0,-1.0,-1.0,0.34051463548855654,-1.0,0.9887796488361767,1.0,-1.0,-1.0,0.34051463548855654,-1.0
48940.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
490.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
49416.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
4945.js,-1.0,1.0,-1.0,-1.0,0.39287554835440686,-1.0,-1.0,1.0,-1.0,-1.0,0.39287554835440686,-1.0
49662.js,-1.0,1.0,-1.0,-1.0,0.3128624638470646,-1.0,0.9662850594207474,1.0,-1.0,1.0,0.3128624638470646,0.8173931859663852
49663.js,-1.0,1.0,-1.0,-1.0,0.31579098712603326,-1.0,0.9672320915226356,1.0,-1.0,1.0,0.31579098712603326,0.8056315197370754
49711.js,-1.0,1.0,-1.0,-1.0,0.2716587052140849,-1.0,-1.0,1.0,-1.0,-1.0,0.2716587052140849,-1.0
49847.js,-1.0,1.0,-1.0,-1.0,0.3370975861804644,-1.0,0.8940680422840179,1.0,-1.0,1.0,0.3370975861804644,-1.0
4998.js,-1.0,1.0,-1.0,-1.0,0.3525271086297344,-1.0,-1.0,1.0,-1.0,-1.0,0.3525271086297344,-1.0
50055.js,-1.0,1.0,-1.0,-1.0,0.515749042809161,-1.0,-1.0,1.0,-1.0,-1.0,0.515749042809161,-1.0
50084.js,-1.0,1.0,-1.0,-1.0,0.559107121729101,-1.0,0.9731576294229934,1.0,-1.0,0.9967999917948296,0.559107121729101,0.9093460711974793
50130.js,-1.0,1.0,-1.0,-1.0,0.5282698596041504,-1.0,-1.0,1.0,-1.0,-1.0,0.5282698596041504,-1.0
50145.js,-1.0,1.0,-1.0,-1.0,0.6183734552936576,-1.0,-1.0,1.0,-1.0,-1.0,0.6183734552936576,-1.0
50198.js,-1.0,1.0,-1.0,-1.0,0.5850458771288126,-1.0,0.9591850631649997,1.0,-1.0,-1.0,0.5850458771288126,0.8691054113754311
50341.js,-1.0,1.0,-1.0,-1.0,0.32650444202503437,-1.0,-1.0,1.0,-1.0,-1.0,0.32650444202503437,-1.0
50345.js,-1.0,1.0,-1.0,-1.0,0.2634972652403698,-1.0,0.9689926150430043,1.0,-1.0,0.8462525823769895,0.2634972652403698,0.9266658930916551
50370.js,-1.0,1.0,-1.0,-1.0,0.3507805768266345,-1.0,0.9905614245342244,1.0,-1.0,-1.0,0.3507805768266345,0.8552372674852237
50382.js,-1.0,1.0,-1.0,-1.0,0.20832125568856052,-1.0,0.9899622480303238,1.0,-1.0,0.8233056133593915,0.20832125568856052,0.9750487536565547
50402.js,-1.0,1.0,-1.0,-1.0,0.3591220035190662,-1.0,-1.0,1.0,-1.0,-1.0,0.3591220035190662,-1.0
50435.js,-1.0,1.0,-1.0,-1.0,0.4318202763842924,-1.0,-1.0,1.0,-1.0,-1.0,0.4318202763842924,-1.0
50441.js,-1.0,1.0,-1.0,-1.0,0.4040538774423946,-1.0,-1.0,1.0,-1.0,-1.0,0.4040538774423946,-1.0
50453.js,-1.0,1.0,-1.0,-1.0,0.40554945520487645,-1.0,-1.0,1.0,-1.0,-1.0,0.40554945520487645,-1.0
50524.js,-1.0,1.0,-1.0,-1.0,0.1511014926879634,-1.0,1.0,1.0,-1.0,1.0,0.1511014926879634,0.962650940153899
50529.js,-1.0,1.0,-1.0,-1.0,0.13459547551454137,-1.0,1.0,1.0,-1.0,1.0,0.13459547551454137,0.9661876207644757
50552.js,-1.0,1.0,-1.0,-1.0,0.10777829844714387,-1.0,1.0,1.0,-1.0,1.0,0.10777829844714387,0.9632008196945053
50562.js,-1.0,1.0,-1.0,-1.0,0.10777829844714387,-1.0,1.0,1.0,-1.0,1.0,0.10777829844714387,0.9632008196945053
50570.js,-1.0,1.0,-1.0,-1.0,0.13459547551454137,-1.0,1.0,1.0,-1.0,1.0,0.13459547551454137,0.9661876207644757
50600.js,-1.0,1.0,-1.0,-1.0,0.2510293817611582,-1.0,-1.0,1.0,-1.0,-1.0,0.2510293817611582,-1.0
50605.js,-1.0,1.0,-1.0,-1.0,0.4089412425049349,-1.0,0.8883812714133702,1.0,-1.0,0.9934425522269333,0.4089412425049349,0.8346410426857788
50635.js,-1.0,1.0,-1.0,-1.0,0.22082032247106306,-1.0,-1.0,1.0,-1.0,-1.0,0.22082032247106306,-1.0
50646.js,-1.0,1.0,-1.0,-1.0,0.34226817119891123,-1.0,0.8886617051320622,1.0,-1.0,0.8886617051320622,0.34226817119891123,0.8886617051320622
50674.js,-1.0,1.0,-1.0,-1.0,0.37880118553701914,-1.0,-1.0,1.0,-1.0,-1.0,0.37880118553701914,-1.0
50693.js,-1.0,1.0,-1.0,-1.0,0.34226817119891123,-1.0,0.8886617051320622,1.0,-1.0,0.8886617051320622,0.34226817119891123,0.8886617051320622
50721.js,-1.0,1.0,-1.0,-1.0,0.4414612220118371,-1.0,-1.0,1.0,-1.0,-1.0,0.4414612220118371,-1.0
50732.js,-1.0,1.0,-1.0,-1.0,0.35483676715344564,-1.0,-1.0,1.0,-1.0,-1.0,0.35483676715344564,-1.0
50735.js,-1.0,1.0,-1.0,-1.0,0.36730690301343033,-1.0,-1.0,1.0,-1.0,-1.0,0.36730690301343033,-1.0
50818.js,-1.0,1.0,-1.0,-1.0,0.2867084012816774,-1.0,1.0,1.0,-1.0,1.0,0.2867084012816774,1.0
50889.js,-1.0,1.0,-1.0,-1.0,0.30150988799770145,-1.0,1.0,1.0,-1.0,1.0,0.30150988799770145,1.0
51012.js,-1.0,1.0,-1.0,-1.0,0.29585726465030426,-1.0,-1.0,1.0,-1.0,-1.0,0.29585726465030426,-1.0
51042.js,-1.0,1.0,-1.0,-1.0,0.4836533259785721,-1.0,-1.0,1.0,-1.0,-1.0,0.4836533259785721,-1.0
51051.js,-1.0,1.0,-1.0,-1.0,0.48623465001102073,-1.0,-1.0,1.0,-1.0,-1.0,0.48623465001102073,-1.0
51070.js,-1.0,1.0,-1.0,-1.0,0.3225932630964945,-1.0,-1.0,1.0,-1.0,-1.0,0.3225932630964945,-1.0
51083.js,-1.0,1.0,-1.0,-1.0,0.5278765875038175,-1.0,-1.0,1.0,-1.0,-1.0,0.5278765875038175,-1.0
5111.js,-1.0,1.0,-1.0,-1.0,0.17765696377960558,-1.0,1.0,1.0,-1.0,1.0,0.17765696377960558,0.9073928715621605
51151.js,-1.0,1.0,-1.0,-1.0,0.30815657433892335,-1.0,0.9738442457802386,1.0,-1.0,0.9177715539279706,0.30815657433892335,-1.0
51153.js,-1.0,1.0,-1.0,-1.0,0.3361784650661658,-1.0,-1.0,1.0,-1.0,-1.0,0.3361784650661658,-1.0
51188.js,-1.0,1.0,-1.0,-1.0,0.2849148479602902,-1.0,0.9489588377885488,1.0,-1.0,1.0,0.2849148479602902,-1.0
5133.js,-1.0,1.0,-1.0,-1.0,0.34706536475264876,-1.0,0.9282589346321161,1.0,-1.0,1.0,0.34706536475264876,0.8681916589997607
5134.js,-1.0,1.0,-1.0,-1.0,0.2801904114466922,-1.0,0.9810048115333443,1.0,-1.0,0.9955903581746472,0.2801904114466922,0.9551356053344326
51378.js,-1.0,1.0,-1.0,-1.0,0.408518738783796,-1.0,0.9706472757026603,1.0,-1.0,0.9034920419292405,0.408518738783796,0.8954867109816563
51515.js,-1.0,1.0,-1.0,-1.0,0.2985305817483883,-1.0,0.9532133640353722,1.0,-1.0,1.0,0.2985305817483883,-1.0
51603.js,-1.0,1.0,-1.0,-1.0,0.20156267822582072,-1.0,-1.0,1.0,-1.0,-1.0,0.20156267822582072,-1.0
51738.js,-1.0,1.0,-1.0,-1.0,0.330651739461376,-1.0,1.0,1.0,-1.0,1.0,0.330651739461376,-1.0
51803.js,-1.0,1.0,-1.0,-1.0,0.02098299754613038,-1.0,-1.0,1.0,-1.0,-1.0,0.02098299754613038,-1.0
51903.js,-1.0,1.0,-1.0,-1.0,0.02111707557199835,-1.0,-1.0,1.0,-1.0,-1.0,0.02111707557199835,-1.0
5200.js,-1.0,1.0,-1.0,-1.0,0.3402712139673593,-1.0,0.9784425872172221,1.0,-1.0,0.9781282471435878,0.3402712139673593,0.9127359190541251
52115.js,-1.0,1.0,-1.0,-1.0,0.039762138624377205,-1.0,1.0,1.0,-1.0,1.0,0.039762138624377205,1.0
5213.js,-1.0,1.0,-1.0,-1.0,0.2951022639963662,-1.0,0.9782735383777299,1.0,-1.0,0.9888264649460884,0.2951022639963662,0.8336588511515722
5214.js,-1.0,1.0,-1.0,-1.0,0.6320742985320913,-1.0,0.987508572160228,1.0,-1.0,-1.0,0.6320742985320913,0.9003427446133205
5217.js,-1.0,1.0,-1.0,-1.0,0.3813629257799193,-1.0,0.9060505152759883,1.0,-1.0,0.9960238411119947,0.3813629257799193,0.8499822343188816
524.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
5246.js,-1.0,1.0,-1.0,-1.0,0.3619236835686263,-1.0,0.979012236116055,1.0,-1.0,1.0,0.3619236835686263,0.9080412020050767
5259.js,-1.0,1.0,-1.0,-1.0,0.4126262209992919,-1.0,0.9839029630255244,1.0,-1.0,1.0,0.4126262209992919,0.9090110613883782
5262.js,-1.0,1.0,-1.0,-1.0,0.3499303850236766,-1.0,-1.0,1.0,-1.0,-1.0,0.3499303850236766,-1.0
52707.js,-1.0,1.0,-1.0,-1.0,0.3268825078113594,-1.0,0.9880556503830988,1.0,-1.0,-1.0,0.3268825078113594,0.8711432206869918
52733.js,-1.0,1.0,-1.0,-1.0,0.4386852644276354,-1.0,0.9797071757342023,1.0,-1.0,0.955109996784463,0.4386852644276354,0.9319765923468264
52883.js,-1.0,1.0,-1.0,-1.0,0.41123775091936055,-1.0,0.9650489740941881,1.0,-1.0,0.8955520212800548,0.41123775091936055,-1.0
53082.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
53089.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
53097.js,-1.0,1.0,-1.0,-1.0,0.5141058726108092,-1.0,-1.0,1.0,-1.0,-1.0,0.5141058726108092,-1.0
53217.js,-1.0,1.0,-1.0,-1.0,0.4607833514555722,-1.0,0.9766760299981048,1.0,-1.0,-1.0,0.4607833514555722,-1.0
5323.js,-1.0,1.0,-1.0,-1.0,0.22849956645211048,-1.0,0.9233805168766388,1.0,-1.0,-1.0,0.22849956645211048,0.8132202844993978
53346.js,-1.0,1.0,-1.0,-1.0,0.4745569672185472,-1.0,-1.0,1.0,-1.0,-1.0,0.4745569672185472,-1.0
53380.js,-1.0,1.0,-1.0,-1.0,0.3007379386739987,-1.0,0.9454373474743503,1.0,-1.0,1.0,0.3007379386739987,-1.0
53384.js,-1.0,1.0,-1.0,-1.0,0.3232878750699198,-1.0,-1.0,1.0,-1.0,-1.0,0.3232878750699198,-1.0
53399.js,-1.0,1.0,-1.0,-1.0,0.410380111297797,-1.0,0.9653986975585047,1.0,-1.0,1.0,0.410380111297797,-1.0
53473.js,-1.0,1.0,-1.0,-1.0,0.3040403473442359,-1.0,-1.0,1.0,-1.0,-1.0,0.3040403473442359,-1.0
53509.js,-1.0,1.0,-1.0,-1.0,0.251914060535486,-1.0,0.9553302944424514,1.0,-1.0,0.9939939396675457,0.251914060535486,-1.0
53531.js,-1.0,1.0,-1.0,-1.0,0.28108518754186684,-1.0,-1.0,1.0,-1.0,-1.0,0.28108518754186684,-1.0
53620.js,-1.0,1.0,-1.0,-1.0,0.32249124618310854,-1.0,0.9600368491021514,1.0,-1.0,1.0,0.32249124618310854,-1.0
53628.js,-1.0,1.0,-1.0,-1.0,0.32081507030863543,-1.0,-1.0,1.0,-1.0,-1.0,0.32081507030863543,-1.0
53651.js,-1.0,1.0,-1.0,-1.0,0.3892023826027481,-1.0,0.9939657947014091,1.0,-1.0,1.0,0.3892023826027481,-1.0
53701.js,-1.0,1.0,-1.0,-1.0,0.3071375325463843,-1.0,0.9821820073972781,1.0,-1.0,1.0,0.3071375325463843,-1.0
53741.js,-1.0,1.0,-1.0,-1.0,0.2849696992113355,-1.0,-1.0,1.0,-1.0,-1.0,0.2849696992113355,-1.0
53868.js,-1.0,1.0,-1.0,-1.0,0.47918302170094157,-1.0,0.9710754742604065,1.0,-1.0,-1.0,0.47918302170094157,-1.0
5394.js,-1.0,1.0,-1.0,-1.0,0.5275801641316772,-1.0,-1.0,1.0,-1.0,-1.0,0.5275801641316772,-1.0
5396.js,-1.0,1.0,-1.0,-1.0,0.44362775707104235,-1.0,-1.0,1.0,-1.0,-1.0,0.44362775707104235,-1.0
53980.js,-1.0,1.0,-1.0,-1.0,0.22430015382565205,-1.0,-1.0,1.0,-1.0,-1.0,0.22430015382565205,-1.0
5403.js,-1.0,1.0,-1.0,-1.0,0.1406298602144685,-1.0,-1.0,1.0,-1.0,-1.0,0.1406298602144685,-1.0
54129.js,-1.0,1.0,-1.0,-1.0,0.3612650306357487,-1.0,0.991102286294975,1.0,-1.0,0.9322488068310079,0.3612650306357487,-1.0
54238.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
5431.js,-1.0,1.0,-1.0,-1.0,0.4604866660669025,-1.0,-1.0,1.0,-1.0,-1.0,0.4604866660669025,-1.0
54354.js,-1.0,1.0,-1.0,-1.0,0.31835408798589554,-1.0,0.9150492077369898,1.0,-1.0,-1.0,0.31835408798589554,-1.0
54409.js,-1.0,1.0,-1.0,-1.0,0.27440332153463365,-1.0,0.95627494033243,1.0,-1.0,0.95627494033243,0.27440332153463365,-1.0
5449.js,-1.0,1.0,-1.0,-1.0,0.23168268228563862,-1.0,-1.0,1.0,-1.0,-1.0,0.23168268228563862,-1.0
54815.js,-1.0,1.0,-1.0,-1.0,0.39248837702130174,-1.0,0.9246169542353034,1.0,-1.0,1.0,0.39248837702130174,-1.0
54874.js,-1.0,1.0,-1.0,-1.0,0.4983624340655806,-1.0,0.9740751503153687,1.0,-1.0,-1.0,0.4983624340655806,-1.0
55065.js,-1.0,1.0,-1.0,-1.0,0.3956282840374722,-1.0,-1.0,1.0,-1.0,-1.0,0.3956282840374722,-1.0
55073.js,-1.0,1.0,-1.0,-1.0,0.3682368374842887,-1.0,-1.0,1.0,-1.0,-1.0,0.3682368374842887,-1.0
5525.js,-1.0,1.0,-1.0,-1.0,0.45061844408237917,-1.0,-1.0,1.0,-1.0,-1.0,0.45061844408237917,-1.0
55287.js,-1.0,1.0,-1.0,-1.0,0.29887066014847385,-1.0,0.9403735032323036,1.0,-1.0,1.0,0.29887066014847385,-1.0
55289.js,-1.0,1.0,-1.0,-1.0,0.41060512547021083,-1.0,0.9847842612616291,1.0,-1.0,-1.0,0.41060512547021083,-1.0
55350.js,-1.0,1.0,-1.0,-1.0,0.45406566064127984,-1.0,-1.0,1.0,-1.0,-1.0,0.45406566064127984,-1.0
55447.js,-1.0,1.0,-1.0,-1.0,0.5448567456273987,-1.0,-1.0,1.0,-1.0,-1.0,0.5448567456273987,-1.0
55483.js,-1.0,1.0,-1.0,-1.0,0.32358946974142444,-1.0,-1.0,1.0,-1.0,-1.0,0.32358946974142444,-1.0
55560.js,-1.0,1.0,-1.0,-1.0,0.4578507717505198,-1.0,-1.0,1.0,-1.0,-1.0,0.4578507717505198,-1.0
55570.js,-1.0,1.0,-1.0,-1.0,0.3205372361261746,-1.0,-1.0,1.0,-1.0,-1.0,0.3205372361261746,-1.0
5565.js,-1.0,1.0,-1.0,-1.0,0.16252090166578842,-1.0,0.8720983634634086,1.0,-1.0,1.0,0.16252090166578842,0.8444056094871311
55685.js,-1.0,1.0,-1.0,-1.0,0.2868693679438198,-1.0,-1.0,1.0,-1.0,-1.0,0.2868693679438198,-1.0
55725.js,-1.0,1.0,-1.0,-1.0,0.5203233638961487,-1.0,0.9854605294007774,1.0,-1.0,0.9890375303788121,0.5203233638961487,-1.0
55733.js,-1.0,1.0,-1.0,-1.0,0.4028967298348142,-1.0,0.9646063969572475,1.0,-1.0,-1.0,0.4028967298348142,-1.0
55856.js,-1.0,1.0,-1.0,-1.0,0.48012536876985745,-1.0,-1.0,1.0,-1.0,-1.0,0.48012536876985745,-1.0
55876.js,-1.0,1.0,-1.0,-1.0,0.42032554999418703,-1.0,-1.0,1.0,-1.0,-1.0,0.42032554999418703,-1.0
56047.js,-1.0,1.0,-1.0,-1.0,0.48823385588864776,-1.0,0.9951485623940406,1.0,-1.0,-1.0,0.48823385588864776,-1.0
56064.js,-1.0,1.0,-1.0,-1.0,0.28982810315903484,-1.0,-1.0,1.0,-1.0,-1.0,0.28982810315903484,-1.0
56167.js,-1.0,1.0,-1.0,-1.0,0.410892245867122,-1.0,0.9595591798478217,1.0,-1.0,-1.0,0.410892245867122,-1.0
56216.js,-1.0,1.0,-1.0,-1.0,0.4466208206011237,-1.0,-1.0,1.0,-1.0,-1.0,0.4466208206011237,-1.0
5623.js,-1.0,1.0,-1.0,-1.0,0.48089618019991565,-1.0,-1.0,1.0,-1.0,-1.0,0.48089618019991565,-1.0
56348.js,-1.0,1.0,-1.0,-1.0,0.4093119004916153,-1.0,1.0,1.0,-1.0,-1.0,0.4093119004916153,-1.0
56372.js,-1.0,1.0,-1.0,-1.0,0.3288690891296841,-1.0,-1.0,1.0,-1.0,-1.0,0.3288690891296841,-1.0
56410.js,-1.0,1.0,-1.0,-1.0,0.32219128382443984,-1.0,0.9532413695749407,1.0,-1.0,-1.0,0.32219128382443984,-1.0
56418.js,-1.0,1.0,-1.0,-1.0,0.4632614025661192,-1.0,-1.0,1.0,-1.0,-1.0,0.4632614025661192,-1.0
5646.js,-1.0,1.0,-1.0,-1.0,0.17511900715418263,-1.0,0.9237604307034012,1.0,-1.0,0.9622504486493763,0.17511900715418263,0.8398412548412547
56467.js,-1.0,1.0,-1.0,-1.0,0.4419083828894,-1.0,0.9530728182441647,1.0,-1.0,0.7613353764862933,0.4419083828894,-1.0
56478.js,-1.0,1.0,-1.0,-1.0,0.3702157460556039,-1.0,-1.0,1.0,-1.0,-1.0,0.3702157460556039,-1.0
56487.js,-1.0,1.0,-1.0,-1.0,0.24896922265563626,-1.0,0.9773358320884243,1.0,-1.0,0.678115183320868,0.24896922265563626,-1.0
5649.js,-1.0,1.0,-1.0,-1.0,0.46081236792754915,-1.0,-1.0,1.0,-1.0,-1.0,0.46081236792754915,-1.0
56547.js,-1.0,1.0,-1.0,-1.0,0.5754685745887881,-1.0,-1.0,1.0,-1.0,-1.0,0.5754685745887881,-1.0
56601.js,-1.0,1.0,-1.0,-1.0,0.3293165196071991,-1.0,0.9805401532823784,1.0,-1.0,0.8684168428648436,0.3293165196071991,-1.0
56727.js,-1.0,1.0,-1.0,-1.0,0.4119956365339483,-1.0,0.9424455597548287,1.0,-1.0,0.9163658174683431,0.4119956365339483,-1.0
56892.js,-1.0,1.0,-1.0,-1.0,0.2173464411954911,-1.0,0.964772650936774,1.0,-1.0,1.0,0.2173464411954911,0.964772650936774
56923.js,-1.0,1.0,-1.0,-1.0,0.3811340418996142,-1.0,0.9895423583391305,1.0,-1.0,-1.0,0.3811340418996142,-1.0
57025.js,-1.0,1.0,-1.0,-1.0,0.2087381591813683,-1.0,1.0,1.0,-1.0,-1.0,0.2087381591813683,-1.0
5711.js,-1.0,1.0,-1.0,-1.0,0.32850460138735416,-1.0,-1.0,1.0,-1.0,-1.0,0.32850460138735416,-1.0
57194.js,-1.0,1.0,-1.0,-1.0,0.38824402270763136,-1.0,-1.0,1.0,-1.0,-1.0,0.38824402270763136,-1.0
57223.js,-1.0,1.0,-1.0,-1.0,0.5071891492681453,-1.0,-1.0,1.0,-1.0,-1.0,0.5071891492681453,-1.0
57339.js,-1.0,1.0,-1.0,-1.0,0.0659380473395787,-1.0,1.0,1.0,-1.0,1.0,0.0659380473395787,1.0
57426.js,-1.0,1.0,-1.0,-1.0,0.20653256202700415,-1.0,-1.0,1.0,-1.0,-1.0,0.20653256202700415,-1.0
