FileName,jsjiami_unweighted,jsjiami_jsdec,jsjiami_illu,jsjiami_sd,jsjiami_safe
27353.js,-1.0,-1.0,-1.0,-1.0,-1.0
27441.js,-1.0,-1.0,-1.0,-1.0,-1.0
27443.js,-1.0,-1.0,-1.0,-1.0,-1.0
28688.js,0.3058764259813489,0.882448366790893,0.3063312610667608,0.21859282926346815,-1.0
28808.js,0.30407713727651015,0.882448366790893,0.304523981216725,0.21859282926346815,-1.0
29258.js,0.30497280088727335,0.882448366790893,0.30542361089076303,0.21859282926346815,-1.0
29491.js,0.4938985668606243,0.7954639893595418,-1.0,0.48230045392710663,-1.0
29533.js,0.3266372899592439,0.8781140799175228,0.32710225430843876,0.22841609628806428,-1.0
29651.js,0.3058764259813489,0.882448366790893,0.3063312610667608,0.21859282926346815,-1.0
29913.js,-1.0,-1.0,-1.0,-1.0,-1.0
300.js,-1.0,-1.0,-1.0,-1.0,-1.0
30403.js,-1.0,-1.0,-1.0,-1.0,-1.0
3062.js,0.15137125538162835,1.0,0.15137125538162835,0.11191907753901595,-1.0
30876.js,-1.0,-1.0,-1.0,-1.0,-1.0
30894.js,-1.0,-1.0,-1.0,-1.0,-1.0
320.js,-1.0,-1.0,-1.0,-1.0,-1.0
32279.js,-1.0,-1.0,-1.0,-1.0,-1.0
32369.js,-1.0,-1.0,-1.0,-1.0,-1.0
32556.js,-1.0,-1.0,-1.0,-1.0,-1.0
32745.js,-1.0,-1.0,-1.0,-1.0,-1.0
32843.js,-1.0,-1.0,-1.0,-1.0,-1.0
32846.js,-1.0,-1.0,-1.0,-1.0,-1.0
33031.js,-1.0,-1.0,-1.0,-1.0,-1.0
3354.js,0.12350804543889274,1.0,0.12350804543889274,0.10151826501691746,-1.0
337.js,-1.0,-1.0,-1.0,-1.0,-1.0
34209.js,-1.0,-1.0,-1.0,-1.0,-1.0
34522.js,-1.0,-1.0,-1.0,-1.0,-1.0
34526.js,-1.0,-1.0,-1.0,-1.0,-1.0
34553.js,-1.0,-1.0,-1.0,-1.0,-1.0
34631.js,-1.0,-1.0,-1.0,-1.0,-1.0
34651.js,-1.0,-1.0,-1.0,-1.0,-1.0
34903.js,-1.0,-1.0,-1.0,-1.0,-1.0
34947.js,-1.0,-1.0,-1.0,-1.0,-1.0
35829.js,-1.0,-1.0,-1.0,-1.0,-1.0
36516.js,-1.0,-1.0,-1.0,-1.0,-1.0
3659.js,0.10910894511799618,1.0,0.10910894511799618,0.08633316946034313,-1.0
3718.js,0.21081851067789195,1.0,0.21081851067789195,0.07645528515426074,-1.0
37277.js,-1.0,-1.0,-1.0,-1.0,-1.0
37699.js,-1.0,-1.0,-1.0,-1.0,-1.0
38411.js,-1.0,-1.0,-1.0,-1.0,-1.0
38607.js,-1.0,-1.0,-1.0,-1.0,-1.0
38617.js,-1.0,-1.0,-1.0,-1.0,-1.0
38815.js,0.3079393102313675,0.882448366790893,0.3084034239992245,0.21859282926346815,-1.0
38970.js,0.30497280088727335,0.882448366790893,0.30542361089076303,0.21859282926346815,-1.0
39287.js,0.4537728163180689,0.6717166132798487,-1.0,0.48230045392710663,-1.0
4041.js,0.45302680152229685,0.6093799777563406,0.454464007766163,0.6215023592129114,-1.0
40486.js,0.30863626919962633,0.882448366790893,0.30910354618059654,0.21859282926346815,-1.0
4075.js,0.5587792261308431,0.670680099009725,-1.0,0.40882538697218745,-1.0
4089.js,0.12392885771580414,0.8888888888888888,0.12392885771580414,0.10151826501691746,-1.0
41351.js,0.3067881312103652,0.882448366790893,0.30724705163326027,0.21859282926346815,-1.0
4139.js,0.5621454412544261,0.6640228987659035,-1.0,0.3300823928579685,-1.0
4165.js,0.4408151518252677,0.597058748976458,-1.0,0.5109983698115349,-1.0
41759.js,0.3058764259813489,0.882448366790893,0.3063312610667608,0.21859282926346815,-1.0
42622.js,0.3285091522175248,0.8781140799175228,0.3289821678004868,0.22841609628806428,-1.0
42722.js,0.30407713727651015,0.882448366790893,0.304523981216725,0.21859282926346815,-1.0
42892.js,0.3058764259813489,0.882448366790893,0.3063312610667608,0.21859282926346815,-1.0
4307.js,0.31668209729040414,0.7158238932543717,0.31668209729040414,0.30219606841935576,-1.0
43149.js,0.5099065680082269,0.7799489977808834,-1.0,0.48230045392710663,-1.0
43898.js,0.3058764259813489,0.882448366790893,0.3063312610667608,0.21859282926346815,-1.0
44169.js,0.37378473899526665,0.827091048186383,0.37428080389702256,0.2054377162259489,-1.0
44354.js,0.49086329194461925,0.7510676161988108,-1.0,0.48230045392710663,-1.0
44431.js,0.3031893189224432,0.882448366790893,0.30363225461357235,0.21859282926346815,-1.0
44471.js,0.30407713727651015,0.882448366790893,0.304523981216725,0.21859282926346815,-1.0
44575.js,0.30407713727651015,0.882448366790893,0.304523981216725,0.21859282926346815,-1.0
44685.js,0.30497280088727335,0.882448366790893,0.30542361089076303,0.21859282926346815,-1.0
448.js,-1.0,-1.0,-1.0,-1.0,-1.0
45063.js,0.3067881312103652,0.882448366790893,0.30724705163326027,0.21859282926346815,-1.0
45107.js,0.30497280088727335,0.882448366790893,0.30542361089076303,0.21859282926346815,-1.0
45220.js,0.30497280088727335,0.882448366790893,0.30542361089076303,0.21859282926346815,-1.0
45324.js,0.3292097443082097,0.8706484898697716,0.32967903855116887,0.22430015382565205,-1.0
45485.js,0.45743371505880587,0.554082803094039,-1.0,0.3832230465168327,-1.0
45491.js,0.41558840793861695,0.4947550424088534,0.4175944778805216,0.3855274491170744,-1.0
45493.js,0.39627477378714726,0.48751088206078463,0.3968486694879721,0.3897634619399083,-1.0
45502.js,0.47456932277987535,0.5505956200714529,-1.0,0.30811176111332045,-1.0
45505.js,0.46670293483723535,0.5556726635578005,-1.0,0.25344663004831786,-1.0
45510.js,0.420303413932213,0.5013699502713328,0.42153733486648615,0.382000008032337,-1.0
45545.js,0.35419253553908264,0.6448389781118289,0.3544063553807966,0.3695676765607734,-1.0
45639.js,-1.0,-1.0,-1.0,-1.0,-1.0
45681.js,-1.0,-1.0,-1.0,-1.0,-1.0
45730.js,-1.0,-1.0,-1.0,-1.0,-1.0
45919.js,-1.0,-1.0,-1.0,-1.0,-1.0
46104.js,-1.0,-1.0,-1.0,-1.0,-1.0
46413.js,-1.0,-1.0,-1.0,-1.0,-1.0
46432.js,0.19513961719414,0.9130434782608695,0.19513961719414,0.18257418583505539,-1.0
4676.js,0.3566077792832782,0.651956623043413,0.35721511627615604,0.32136047869915835,-1.0
4677.js,0.35918748495214897,0.5657683072370432,0.3602506964092129,0.3414406378060867,-1.0
46860.js,-1.0,-1.0,-1.0,-1.0,-1.0
4698.js,0.4444258162524373,0.7773341405168513,0.4441875820802651,0.4121127958723669,-1.0
471.js,-1.0,-1.0,-1.0,-1.0,-1.0
47113.js,-1.0,-1.0,-1.0,-1.0,-1.0
47250.js,-1.0,-1.0,-1.0,-1.0,-1.0
473.js,-1.0,-1.0,-1.0,-1.0,-1.0
47409.js,-1.0,-1.0,-1.0,-1.0,-1.0
4764.js,0.5589893918520754,0.6429800559345696,-1.0,0.529195097879183,-1.0
4861.js,0.4323062478722427,0.6205867640948547,-1.0,0.5162511499626589,-1.0
48748.js,0.3422163980634113,0.8901882821965009,0.3424668308799961,0.22578179348125124,-1.0
48769.js,0.42156971265102505,0.7348755378927472,-1.0,0.34051463548855654,-1.0
48940.js,-1.0,-1.0,-1.0,-1.0,-1.0
490.js,-1.0,-1.0,-1.0,-1.0,-1.0
49416.js,-1.0,-1.0,-1.0,-1.0,-1.0
4945.js,0.5063979744121535,0.6897968339526847,-1.0,0.39287554835440686,-1.0
49662.js,0.3485484427729494,0.7187512890839031,0.3491981142458801,0.3128624638470646,-1.0
49663.js,0.3260600314104512,0.5643775842930798,0.32782348413803675,0.31579098712603326,-1.0
49711.js,0.4817299188725507,0.5618303432387834,-1.0,0.2716587052140849,-1.0
49847.js,0.389691510074109,0.7483618473341987,-1.0,0.3370975861804644,-1.0
4998.js,0.3803982681049704,0.7276553186115932,0.37917551255274984,0.3525271086297344,-1.0
50055.js,0.4376160088855134,0.48135267207387705,-1.0,0.515749042809161,-1.0
50084.js,0.4291306577275624,0.6134581354257597,0.4292681775701335,0.559107121729101,-1.0
50130.js,0.48197622972309034,0.5774012253811108,-1.0,0.5282698596041504,-1.0
50145.js,0.3554417452717222,0.4224739691376313,-1.0,0.6183734552936576,-1.0
50198.js,0.5262171472077459,0.6321285778045035,0.5269881617563525,0.5850458771288126,-1.0
50341.js,0.3521390663613728,0.48211478078318704,0.3521390663613728,0.32650444202503437,-1.0
50345.js,0.35895693018839453,0.5137302380307632,0.3588218570207943,0.2634972652403698,-1.0
50370.js,0.40492579794839006,0.5408988847354708,-1.0,0.3507805768266345,-1.0
50382.js,0.33214183575003076,0.5483337343450593,0.33129489386388006,0.20832125568856052,-1.0
50402.js,0.4971477393585971,0.5881112550632133,-1.0,0.3591220035190662,-1.0
50435.js,0.37685717446468364,0.48273243527123666,-1.0,0.4318202763842924,-1.0
50441.js,0.41897679544726574,0.5461979083862909,-1.0,0.4040538774423946,-1.0
50453.js,0.4477021858406703,0.5968720048162843,-1.0,0.40554945520487645,-1.0
50524.js,0.24589655605369864,0.6235590677162622,0.24589655605369864,0.1511014926879634,-1.0
50529.js,0.24130758866434227,0.594186746589484,0.24130758866434227,0.13459547551454137,-1.0
50552.js,0.22578944168590853,0.5868156585162753,0.22578944168590853,0.10777829844714387,-1.0
50562.js,0.22369181679705114,0.5815526314990442,0.22369181679705114,0.10777829844714387,-1.0
50570.js,0.24326681639992054,0.594186746589484,0.24326681639992054,0.13459547551454137,-1.0
50600.js,0.48794842389812687,0.599631846670861,-1.0,0.2510293817611582,-1.0
50605.js,0.38731115443603686,0.6009089290622373,0.38791334887241163,0.4089412425049349,-1.0
50635.js,0.4716576511313469,0.6790865367946444,0.47118266848202733,0.22082032247106306,-1.0
50646.js,0.3625598315445762,0.6891333770420712,0.3625598315445762,0.34226817119891123,-1.0
50674.js,0.3328713326493031,0.5269651864139677,0.3328713326493031,0.37880118553701914,-1.0
50693.js,0.3616722908459676,0.6887712296017265,0.3616722908459676,0.34226817119891123,-1.0
50721.js,0.34602550389037495,0.4554639610735413,-1.0,0.4414612220118371,-1.0
50732.js,0.3318852854578061,0.4964291037389397,-1.0,0.35483676715344564,-1.0
50735.js,0.34973619048887933,0.5510490974303642,-1.0,0.36730690301343033,-1.0
50818.js,0.3423295595014919,0.599361236172037,0.3423295595014919,0.2867084012816774,-1.0
50889.js,0.3130928845189256,0.5189141014273886,0.3130928845189256,0.30150988799770145,-1.0
51012.js,0.49637474367878287,0.564506742497364,-1.0,0.29585726465030426,-1.0
51042.js,0.4281748197181131,0.5531107427203011,0.4271203377431236,0.4836533259785721,-1.0
51051.js,0.531918915860301,0.8261105844648282,0.531918915860301,0.48623465001102073,-1.0
51070.js,0.3710964750798699,0.8365149619423421,0.3679077359094246,0.3225932630964945,-1.0
51083.js,0.4870837884914506,0.6501454963682725,0.4701022667649562,0.5278765875038175,-1.0
5111.js,0.23772865552509817,0.8888888888888888,0.23772865552509817,0.17765696377960558,-1.0
51151.js,0.38508825676364966,0.7373663609948568,0.38554916447710863,0.30815657433892335,-1.0
51153.js,0.42915420573250296,0.8541937146018401,0.41998886782487754,0.3361784650661658,-1.0
51188.js,0.339674149874334,0.8875895031209079,0.339674149874334,0.2849148479602902,-1.0
5133.js,0.4075724363209067,0.6916601928648363,0.4168747767332946,0.34706536475264876,-1.0
5134.js,0.5972938147719621,-1.0,0.6298534606420535,0.2801904114466922,-1.0
51378.js,0.4030336519163693,0.5603353332807932,0.3898246822400348,0.408518738783796,-1.0
51515.js,0.31919396924158283,0.7809525193014081,0.3196529112028934,0.2985305817483883,-1.0
51603.js,0.5957174206348449,0.7389982906705618,-1.0,0.20156267822582072,-1.0
51738.js,0.38321423101595126,0.8393614910897652,0.38321423101595126,0.330651739461376,-1.0
51803.js,0.6283173548751224,0.9388185654008439,0.6283173548751224,0.02098299754613038,-1.0
51903.js,0.6246559182873034,0.9401709401709402,0.6246559182873034,0.02111707557199835,-1.0
5200.js,0.38065233553516314,0.6636352675715363,0.38127111513982215,0.3402712139673593,-1.0
52115.js,0.3517196364351457,0.8257575757575758,0.3517196364351457,0.039762138624377205,-1.0
5213.js,0.41320087203553557,0.8111111111111111,0.41320087203553557,0.2951022639963662,-1.0
5214.js,0.5437593465365154,0.7126789938869762,-1.0,0.6320742985320913,-1.0
5217.js,0.39878951701418525,0.7637987529656272,0.4003203845127178,0.3813629257799193,-1.0
524.js,-1.0,-1.0,-1.0,-1.0,-1.0
5246.js,0.433667587332591,0.6624449417893281,0.4348497819493461,0.3619236835686263,-1.0
5259.js,0.4347568081854775,0.6929272644996748,0.4359281353414949,0.4126262209992919,-1.0
5262.js,0.36645023169346225,0.6952853735432164,0.36666623538548404,0.3499303850236766,-1.0
52707.js,0.37319203486548214,0.7175608803587864,0.37319203486548214,0.3268825078113594,-1.0
52733.js,0.39076133418160997,0.5460657903294943,0.39101433604313174,0.4386852644276354,-1.0
52883.js,0.4151444778537472,0.6386006745776489,0.37856663721300793,0.41123775091936055,-1.0
53082.js,-1.0,-1.0,-1.0,-1.0,-1.0
53089.js,-1.0,-1.0,-1.0,-1.0,-1.0
53097.js,0.586977037414195,0.7003330480459385,-1.0,0.5141058726108092,-1.0
53217.js,0.5147879066301485,0.6868540840567827,-1.0,0.4607833514555722,-1.0
5323.js,0.24049669556646017,0.7278727647122862,0.24049669556646017,0.22849956645211048,-1.0
53346.js,0.48828162997567387,0.681655798201894,-1.0,0.4745569672185472,-1.0
53380.js,0.3706259599073988,0.6176694873166945,0.3718170480123633,0.3007379386739987,-1.0
53384.js,0.3773083806556999,0.5634525867176559,0.3520882607418912,0.3232878750699198,-1.0
53399.js,0.3832602405900818,0.5241437461867371,0.3835346840485158,0.410380111297797,-1.0
53473.js,0.5509398790732761,-1.0,-1.0,0.3040403473442359,-1.0
53509.js,0.364366579410867,0.7041126670408109,0.36416019787099535,0.251914060535486,-1.0
53531.js,0.42092455288927977,0.6331258239584403,0.42108088513344033,0.28108518754186684,-1.0
53620.js,0.3314209059996645,0.6713450866373513,0.3314209059996645,0.32249124618310854,-1.0
53628.js,0.40420671075875186,-1.0,0.4070633308300013,0.32081507030863543,-1.0
53651.js,0.48765749261241725,0.7923971706655444,0.48765749261241725,0.3892023826027481,-1.0
53701.js,0.3684456412372266,0.6974858324629157,0.36913583036771336,0.3071375325463843,-1.0
53741.js,0.36793961318164864,0.7687760066907375,0.3686438044731194,0.2849696992113355,-1.0
53868.js,0.43040883437248634,0.656174148484874,0.43075357518416096,0.47918302170094157,-1.0
5394.js,0.46650243415527526,0.6740362759816412,-1.0,0.5275801641316772,-1.0
5396.js,0.5833175985198913,0.680474031046273,-1.0,0.44362775707104235,-1.0
53980.js,0.31364282821979544,0.8313856449279928,0.31364282821979544,0.22430015382565205,-1.0
5403.js,0.5570729610634018,-1.0,-1.0,0.1406298602144685,-1.0
54129.js,0.40656246788536726,-1.0,0.4041409903140614,0.3612650306357487,-1.0
54238.js,-1.0,-1.0,-1.0,-1.0,-1.0
5431.js,0.5664243828735586,0.6587120713724662,-1.0,0.4604866660669025,-1.0
54354.js,0.45049532272870707,0.6790046053972701,-1.0,0.31835408798589554,-1.0
54409.js,0.3570814519458862,0.8539325842696629,0.3570814519458862,0.27440332153463365,-1.0
5449.js,0.4795983027799184,0.7623176752933479,0.4798527991113234,0.23168268228563862,-1.0
54815.js,0.4317222083634349,0.885155340701324,0.43227819340818935,0.39248837702130174,-1.0
54874.js,0.4803844614152614,0.7149767636327667,0.4803844614152614,0.4983624340655806,-1.0
