FileName,jsjiami_unweighted_old,jsjiami_unweighted,jsjiami_recover_unweighted_old,jsjiami_recover_unweighted
5134.js,0.6003791079045995,0.5743235420857361,0.5425562407572928,0.566233619082796
51378.js,0.6152558160672138,0.500190575663841,0.527775645383229,0.7124294988662305
51515.js,0.48961824659346614,0.47099250424510375,0.6099695022873094,0.7195675338281823
51603.js,0.647391400989099,0.5003399708340295,0.47479932106186673,0.6266543811940112
51738.js,0.5463019011460304,0.5096447293679518,0.6072576922212717,0.6986913788341337
51803.js,0.7998227780444157,0.7832810811602282,0.9214850395180821,0.9309949409583227
51903.js,0.8008075518142515,0.8008075518142515,0.9283444198266944,0.9302845356729105
5200.js,0.4887875212474438,0.45099443776956777,0.4976475049189594,0.5747135901738303
52115.js,0.5335532672816418,0.5081495473197969,0.764502961175819,0.7547636722824669
5213.js,0.5281426177627938,0.5116817192534651,0.5974880525680448,0.6390096504226938
5214.js,0.6468543945519359,0.5445305220982354,0.572450072915462,0.7038167763896358
5217.js,0.46529209323407145,0.4177206794470868,0.47073610068596633,0.5658537586607304
524.js,-1.0,-1.0,-1.0,-1.0
5246.js,0.5613002004791331,0.5117014675406305,0.5720172349101253,0.6329365896470348
5259.js,0.5842055537314523,0.5140245427412791,0.5872615755043966,0.6753595086074997
5262.js,0.5562282988345731,0.4743763015912545,0.5606475892269155,0.7410050695294241
52707.js,0.5593874200536563,0.44044959075454027,0.48495273284564805,0.6492675774261134
52733.js,0.576592871182957,0.5220933863989423,0.5471905375301127,0.6091725198268202
52883.js,0.6044022718633678,0.5373170405605073,0.5996056606482814,0.7052896314113345
53082.js,-1.0,-1.0,-1.0,-1.0
53089.js,-1.0,-1.0,-1.0,-1.0
53097.js,0.6991872978664945,0.5874390936941181,0.6076080679535238,0.7274367254601443
53217.js,0.586932841153704,0.5194629544288812,0.5509410968796224,0.6346245572927527
5323.js,0.43588989435406733,0.37240586916274737,0.6128364798273251,0.6470396333157187
53346.js,0.6000042720285372,0.5149946605197113,0.5463091552342016,0.6531113346931683
53380.js,0.5254922758516013,0.46365527180510346,0.5484828774918568,0.6221367203018424
53384.js,0.5593035962878415,0.5040158767658058,0.5443646577456545,0.6065283938908331
53399.js,0.5524755653734127,0.46842334954308495,0.5200673489554837,0.6378204048199342
53473.js,0.6358737680991728,0.5559105538212299,0.5569655384338853,0.6380731420812084
53509.js,0.5249704621536643,0.47526667888930013,0.5550692315845401,0.6180982563844154
53531.js,0.5854111818065871,0.5299062387273881,0.5947903181225452,0.6551835230623123
53620.js,0.5078333750770082,0.46706116865534913,0.5216078007035071,0.6404522570553183
53628.js,0.5456205114798499,0.5096406641520838,0.5658453862522874,0.6221170232998383
53651.js,0.5843448847055349,0.5792164540092518,0.6547481176018678,0.652906347096591
53701.js,0.4763834872675867,0.45634235249679045,0.5257192487960105,0.5527855607955495
53741.js,0.5252626970392061,0.48503570125382245,0.6191391873668903,0.6175347814894367
53868.js,0.5488246381070708,0.47709362855178444,0.5116993000990183,0.6227000409044046
5394.js,0.6247380465859057,0.5272773330436693,0.574932578457342,0.6949098694127783
5396.js,0.7241662731514996,0.5945696839851663,0.6081995639634937,0.7456507689931183
53980.js,0.5027433750506074,0.456821384068605,0.5275349613399974,0.5951397006436155
5403.js,0.7598041890547041,0.5595364422273603,0.5640329784391918,0.7634018099165261
54129.js,0.48219796863153724,0.5014858873767988,0.5826952292225587,0.570925331725996
54238.js,-1.0,-1.0,-1.0,-1.0
5431.js,0.7037296374952652,0.5590560391865214,0.5696630758510516,0.7218012278297363
54354.js,0.562744960743904,0.5358377428853472,0.6006506702264135,0.6148463076322371
54409.js,0.47331560056216504,0.44662812444507866,0.5375170309743496,0.5578077846648168
5449.js,0.6639069184215148,0.6227061155230061,0.728548122900465,0.8010913320184704
54815.js,0.5324631671588296,0.5085254200275651,0.6172133998483676,0.6786230666958762
54874.js,0.5107594702187939,0.4718505465515052,0.5010101201714671,0.5721124983307259
55065.js,0.6231687426020417,0.5955186343039847,0.633571601058088,0.6788447999971385
55073.js,0.5582375988894844,0.5381727330009445,0.6217414802663334,0.666559434473219
5525.js,0.8015774545912412,0.4455842636283638,0.445739464026309,0.8315741255387182
55287.js,0.5435445975108967,0.4968939267060325,0.548219132908616,0.6393285086940715
55289.js,0.5304175133210224,0.49600239016639797,0.579310717171259,0.6218984729061796
55350.js,0.6630336777227525,0.610535173397164,0.6224099783754101,0.6801798550213006
55447.js,0.6075336195939312,0.5334818094184295,0.5600417353226111,0.6507297681978368
