FileName,jsjiami_unweighted,jsjiami_recover_unweighted
15783.js,1.0,-1.0
1590.js,0.5416628788391784,-1.0
1616.js,0.47882805538396805,-1.0
1689.js,-1.0,-1.0
17034.js,1.0,-1.0
17041.js,1.0,-1.0
17294.js,0.17018699970709428,0.3792913030681302
17302.js,1.0,-1.0
17395.js,-1.0,-1.0
17569.js,0.07415039977600647,1.0
1798.js,-1.0,-1.0
1804.js,-1.0,-1.0
1836.js,-1.0,-1.0
18831.js,0.3117525984985953,0.6249458180848926
18884.js,0.32684829952288436,0.7140637266026874
18887.js,0.32623338886357267,0.7269996757416942
1891.js,-1.0,-1.0
19194.js,0.2114284435807228,0.9629629629629629
19199.js,0.4262512649190269,-1.0
19250.js,-1.0,-1.0
19689.js,-1.0,-1.0
19742.js,1.0,-1.0
19764.js,0.3197743565355802,0.8970588235294118
1988.js,0.3687343756841687,-1.0
19942.js,0.2984856813934762,0.9137931034482759
19970.js,0.26750354589865,0.8979591836734694
19974.js,0.3802752706557,0.831858407079646
20055.js,0.30151134457776363,0.6281474148297369
20087.js,0.303623945037278,0.9152542372881356
20200.js,-1.0,-1.0
2023.js,-1.0,-1.0
20278.js,1.0,-1.0
20351.js,0.20696281769376595,0.9230769230769231
20358.js,0.1928732434723533,1.0
2039.js,-1.0,-1.0
20447.js,0.8467803948114511,-1.0
20458.js,0.22061859933306033,0.5333964609104418
20473.js,0.22061859933306033,0.5333964609104418
20481.js,0.2307071876895319,0.8238858408710995
20524.js,0.18303234009578204,0.9
20688.js,0.29944369994371545,0.8310683504830413
2096.js,-1.0,-1.0
21.js,0.5008732600093693,0.7343672761645904
2101.js,-1.0,-1.0
21166.js,0.2882223105754994,-1.0
2122.js,-1.0,-1.0
2125.js,-1.0,-1.0
21279.js,-1.0,-1.0
21552.js,0.2530993768337576,0.8043478260869565
21674.js,0.12392885771580414,0.8888888888888888
21744.js,0.1407195089460584,0.9166666666666666
21789.js,0.12392885771580414,0.8888888888888888
218.js,0.4910333408332659,-1.0
21808.js,0.12392885771580414,0.8888888888888888
22074.js,0.3528191148461629,0.8888888888888888
22080.js,0.3323135102342669,0.8488372093023255
