FileName,jsjiami_unweighted,jsjiami_jsdec,jsjiami_illu,jsjiami_sd,jsjiami_safe,jsjiami_recover_unweighted
55447.js,0.07692307692307693,0.0,1.0,0.8974358974358975,-1.0,0.0
55483.js,0.42857142857142855,0.0,0.8571428571428571,0.42857142857142855,-1.0,0.0
55560.js,0.2727272727272727,0.0,1.0,0.6363636363636364,-1.0,0.0
55570.js,0.3333333333333333,0.0,0.4444444444444444,0.5555555555555556,-1.0,0.0
5565.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
55685.js,0.036585365853658534,0.0,1.0,0.9512195121951219,-1.0,0.0
55725.js,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-1.0,0.0
55733.js,0.21428571428571427,0.0,1.0,0.7142857142857143,-1.0,-1.0
55856.js,0.3,0.0,0.4,0.6,-1.0,0.0
55876.js,0.3,0.0,0.4,0.6,-1.0,0.0
56047.js,0.25,0.0,1.0,0.6666666666666666,-1.0,0.0
56064.js,0.25,0.0,1.0,0.6666666666666666,-1.0,0.0
56167.js,0.5,0.0,0.6666666666666666,0.3333333333333333,-1.0,0.0
56216.js,0.3333333333333333,0.0,0.4444444444444444,0.5555555555555556,-1.0,0.0
5623.js,0.2,-1.0,1.0,0.7333333333333333,-1.0,-1.0
56348.js,0.25,0.0,0.3333333333333333,0.6666666666666666,-1.0,0.0
56372.js,0.5,-1.0,1.0,0.3333333333333333,-1.0,0.0
56410.js,0.2727272727272727,0.0,0.36363636363636365,0.6363636363636364,-1.0,0.0
56418.js,0.25,0.0,0.3333333333333333,0.6666666666666666,-1.0,-1.0
5646.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
56467.js,0.1875,0.0,0.375,0.75,-1.0,0.0
56478.js,0.0410958904109589,0.0,0.0547945205479452,0.9452054794520548,-1.0,0.0
56487.js,0.23076923076923078,0.0,0.3076923076923077,0.6923076923076923,-1.0,0.0
5649.js,0.3,0.0,0.4,0.6,-1.0,0.0
56547.js,0.3333333333333333,0.0,1.0,0.5555555555555556,-1.0,-1.0
56601.js,0.375,0.0,0.625,0.5,-1.0,-1.0
56727.js,0.75,0.0,1.0,0.0,-1.0,0.0
56892.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
56923.js,0.15,0.0,0.2,0.8,-1.0,0.0
