FileName,jsjiami_unweighted,jsjiami_jsdec,jsjiami_illu,jsjiami_sd,jsjiami_safe
101009.js,0.19462473604038075,0.20161945963637795,0.19144603341518265,0.1203858530857692,0.18295101634089184
102055.js,0.19900743804199786,0.1563858105428061,0.2051956704170308,0.09421683286017896,0.1965892748731962
102202.js,0.17631812981527,0.15342910298305387,0.1856953381770519,0.07770873402002615,0.17723885738021736
104333.js,0.4409505482467614,0.4527663276791971,0.4560236393891194,0.4455702945691652,0.44938477370634733
104431.js,0.5079635174749383,0.5213513021193396,0.5598521466186903,0.496041149034676,-1.0
13048.js,0.36217963646349016,0.3731020714851489,0.4083974767617217,0.21614823853578016,0.3323251939178111
13070.js,0.28284271247461895,0.2920382571039877,0.34921514788478913,0.1446635276491074,-1.0
13131.js,0.33166247903554,0.3420837274641176,0.3708099243547832,0.12986260094871308,-1.0
13201.js,0.3695926132427344,0.3834398015659517,0.4108025278352991,0.18682446746213965,-1.0
13312.js,0.3523084048404354,0.35353039898924393,0.3890595479552413,0.15904855449750882,-1.0
13476.js,0.3195175377505382,0.3328201177351375,0.3336553012760005,0.17918432802946588,-1.0
13501.js,0.3166127725707856,0.32954102182865386,0.3344968040028363,0.17918432802946588,-1.0
13522.js,0.31589887589559384,0.32873628064739624,0.3328201177351375,0.17918432802946588,-1.0
13560.js,0.3599308999001921,0.37177388483544016,0.38486850434308906,0.17946978994062196,0.3409658913303154
13693.js,0.4435524480514142,0.44967954185547415,0.4640383719914204,0.202042708452068,-1.0
17294.js,0.18398330652094835,0.1896456515340651,0.24176869472691226,0.08731808887763519,-1.0
17569.js,0.12344267996967355,0.12909944487358055,0.1301200097264711,0.017025130615174973,-1.0
18831.js,0.4078624484775384,0.4162218382435737,0.4175540340916514,0.35543078792335064,0.4087367526930176
18884.js,0.4543556144588112,0.4637789442082393,0.4565603666778936,0.35404494924649965,0.4396787718714283
18887.js,0.43650732392664976,0.4450921003208153,0.4433790869750545,0.3520024487212041,0.4353935179924776
19764.js,0.4963099126672413,0.5128418824004487,0.5163977794943222,0.26776202996099363,0.46207492936501704
19942.js,0.4895604370122276,0.5077182070575939,0.5011969591243272,0.2599350243648482,0.4641273588660483
19974.js,0.4688620223704167,0.4855052851009603,0.5114340257266399,0.33305747210199377,0.4650526760435106
20055.js,0.4418737419740552,0.4599167723621307,0.4801382997483599,0.26648544566940835,0.4336136913582565
20447.js,0.31013193673309136,0.3088194587911824,0.3377268214705401,0.16750513727791386,0.32071349029490925
20458.js,0.3196013860502965,0.3205643240069019,0.3730272656831709,0.2054377162259489,0.35882648189499783
20473.js,0.2980540977541438,0.2974711032000541,0.34283965148438666,0.2054377162259489,0.3210774170536921
20481.js,0.3336424046406527,0.3242252559971869,0.3680319255692309,0.2054377162259489,0.3618418834948045
20524.js,0.3019298199277709,0.314060312330961,0.31579068527440346,0.15322617553657475,0.3019298199277709
20688.js,0.4516947011472423,0.4705889829235366,0.4689231759865193,0.26390913801210825,-1.0
21552.js,0.39243640270526536,0.4101007742971648,0.4196380016064011,0.2357468123778428,0.3825777678113277
21674.js,0.2080125735844609,0.21650635094610965,0.2229882438741499,0.10151826501691746,0.2132007163556104
21744.js,0.23145502494313785,0.2407717061715384,0.24194335156365354,0.1318760946791574,0.2289142781149547
21789.js,0.2182178902359924,0.227429413073671,0.2307692307692308,0.10151826501691746,0.21997067253202995
21808.js,0.2132007163556104,0.2223747949983304,0.22677868380553634,0.10151826501691746,0.21650635094610965
22074.js,0.4729606286705073,0.4915468170231503,0.5049621048570636,0.3290546651011025,0.4841540505815621
22080.js,0.4830562117099593,0.4993802600525022,0.5192094346331544,0.2832535227310243,0.4754153591617274
22366.js,0.4057145436492438,0.42096214083648265,0.42096214083648265,0.18324851568672415,-1.0
22499.js,0.4595037486404902,0.4762504762507144,0.4858339411884479,0.2417406103122659,-1.0
22586.js,0.3878987617119057,0.40335891300231946,0.4075216539511044,0.22322066933590975,-1.0
23434.js,0.3144140727612662,0.3229711207330869,0.3764734830828951,0.1395876143982615,-1.0
24506.js,0.32954102182865386,0.3429971702850177,0.3464101615137754,0.1476465946380497,-1.0
24862.js,0.437677758258044,0.44887858090809385,0.4936463724236165,0.5566241299408297,-1.0
2496.js,0.2,0.15724272550828775,0.1834498464263357,0.09421683286017896,0.2005018828468342
2656.js,0.3272295758553762,0.34238703549368904,0.33918708645371964,0.20239402624208686,0.3691820272054348
3062.js,0.2632620950556105,0.1386750490563073,0.2568347534004199,0.11191907753901596,0.2645751311064591
3354.js,0.20652851724645427,0.19145550896473013,0.2182178902359924,0.10151826501691746,0.20901990428748526
3659.js,0.18802535827258876,0.16763962686813375,0.20291986247835692,0.08633316946034313,0.19347649748797371
3718.js,0.3285021599088021,0.13997084244475302,0.3457194127476755,0.07645528515426074,0.3345748025591029
4041.js,0.5321322993768163,0.5513416994212919,0.580134185097913,0.6215023592129114,0.5285505384654501
4089.js,0.22874785549890697,0.2379154757154432,0.1892583246525563,0.10151826501691746,0.2294157338705617
4307.js,0.4472135954999579,0.4581354163361446,0.4560977394473624,0.30219606841935576,0.3931639887857509
45491.js,0.452367936261412,0.4330352194589762,0.5061031589231588,0.3855274491170744,-1.0
45493.js,0.4542818271713309,0.4186113879079616,0.503400389257313,0.3897634619399083,-1.0
45510.js,0.44994566832349736,0.4285410140018289,0.5087080117451188,0.3820000080323371,-1.0
45545.js,0.3813531622883041,0.3940479228923485,0.4359309572887352,0.3695676765607734,0.4483826586153936
4945.js,0.5441893166051687,0.5134502323381578,0.5528049865237428,0.3928755483544069,0.5517675544761514
49662.js,0.4967915605613605,0.5100416604911927,0.5338773745251579,0.3128624638470646,0.5013013593306089
49663.js,0.514135078062342,0.5267151661793644,0.549618452954426,0.3157909871260333,0.5091115892611484
4998.js,0.4679136311423201,0.4845030325111685,0.5221353085922112,0.3525271086297344,0.4535718821435375
50084.js,0.5333684368010758,0.5445755839725369,0.5560529626722842,0.559107121729101,0.523724822337433
50130.js,0.4952009322224573,0.47504857148841606,0.5125271309920173,0.5282698596041504,-1.0
50145.js,0.4475793364075862,0.4613686908451822,0.4421183777402439,0.6183734552936576,0.4204481001015872
50198.js,0.5302783055642813,0.5396287462341314,0.5845839541144225,0.5850458771288126,-1.0
50341.js,0.39039449649542896,0.4042603143220396,0.3778030048964504,0.3265044420250344,-1.0
50345.js,0.40813213364273976,0.4212328317552711,0.4003880696717853,0.2634972652403698,0.3931225965047001
50370.js,0.4292043146032094,0.4425610159772727,0.4062387184042277,0.3507805768266345,0.4090072644570945
50382.js,0.4028741250225005,0.42023031949290335,0.3850877526577557,0.20832125568856047,0.3847286722217605
50524.js,0.3669166549983938,0.380058475033046,0.37470636276902897,0.1511014926879634,0.34942827890730616
50529.js,0.33591401701605744,0.3532718765820835,0.3449699264454673,0.13459547551454135,0.3257233166544048
50552.js,0.3462218680194802,0.3614090617663796,0.3559282361566794,0.10777829844714387,0.33405295068493635
50562.js,0.3456753453930148,0.3601692328575815,0.35894207687829005,0.10777829844714387,0.3366445562530173
50570.js,0.332065097916916,0.3483169064023021,0.3403516468284206,0.13459547551454135,0.321686936240815
50605.js,0.43252129957175306,0.4449704969681029,0.4904544583308303,0.4089412425049349,0.4551404352662707
50635.js,0.4998275600474074,0.5214184606825096,0.5201141840448769,0.22082032247106306,0.5071931497891113
50646.js,0.4712359555612545,0.4722424662460766,0.4755406957923362,0.34226817119891123,0.4617982466062798
50674.js,0.4237896897630065,0.4250463063234419,0.42889707705078006,0.3788011855370192,0.4402602797482992
50693.js,0.4826102991082711,0.4845810963209897,0.4893788153404874,0.34226817119891123,0.4725566192071457
50818.js,0.4379813407456458,0.4487425353292226,0.4433626816821746,0.2867084012816774,0.4327143394421517
50889.js,0.4155784877156839,0.4271327283190158,0.4168656851028024,0.30150988799770145,0.4136782089322006
5111.js,0.4,0.4160251471689218,0.4170288281141496,0.17765696377960558,0.3871719317666503
5133.js,0.4746186716325437,0.4824943248539573,0.5002024262992314,0.3470653647526488,0.4742376047934012
51803.js,0.7832810811602282,0.7973953892050559,0.7926061843886695,0.02098299754613038,0.7827091343288252
51903.js,0.8008075518142515,0.81216709156145,0.81216709156145,0.02111707557199835,0.8014261749670051
5200.js,0.4509944377695678,0.4563760444917559,0.4778286995320185,0.3402712139673593,0.4736366667809739
52115.js,0.5081495473197969,0.5278466511523261,0.5246668231127972,0.039762138624377205,0.511766315719159
5217.js,0.4177206794470868,0.4286433241492842,0.4941310050195742,0.3813629257799193,-1.0
5246.js,0.5117014675406305,0.5239953581193529,0.568310420185148,0.3619236835686263,-1.0
5259.js,0.5140245427412791,0.5284338060461014,0.5873385429206149,0.4126262209992919,-1.0
5262.js,0.4743763015912545,0.4874515216304406,0.5092534540479525,0.3499303850236766,0.4465315848705532
5449.js,0.6227061155230061,0.6368673331236263,0.6270499291957813,0.23168268228563865,0.6118631827564492
5565.js,0.3187276291558383,0.3286592120071044,0.3683486815148236,0.16252090166578842,0.2677205855488246
5649.js,0.3678959403996888,0.3750930405671183,0.4984861363374884,0.4608123679275492,0.4823517645756145
5711.js,0.3600353823782492,0.3756963416746844,0.41503026695528605,0.32850460138735416,0.4131434027204396
57426.js,0.32834601841823485,0.33907291131729944,0.3577248908481417,0.20653256202700412,0.34934784802388424
57449.js,0.3913213319722332,0.4028788562802578,0.3964875553795867,0.3279024492370687,0.4127768303902555
5758.js,0.4513111013633242,0.4609323742960952,0.4835691999067744,0.4781996949394318,0.4618086431334473
5784.js,0.5443940286795762,0.5549291899012815,0.577245538245816,0.4467335726678566,0.5036347499039007
58229.js,0.4494886071107485,0.4585701024466896,0.5313476693377204,0.3520876941907045,-1.0
58294.js,0.3239909020848915,0.3330765203439344,0.40023802441856543,0.2703102529506448,0.32770156568317266
58550.js,0.37097041340118697,0.3866300022252408,0.3294039229342062,0.2113334704886859,0.3944705260026073
58570.js,0.3468237654391204,0.36053746900076894,0.3983795137278445,0.20997257457761506,0.3378977351650197
58616.js,0.4102776489993293,0.4229045206635806,0.4610166180577043,0.2673408194761687,0.4135807085470769
58645.js,0.3143362289673598,0.3269426487951259,0.3411985937217696,0.17777388183357698,0.3577249408313001
5905.js,0.4957401940741089,0.5062221184262005,0.5467099285494219,0.5740273940089152,0.5102448624649283
59534.js,0.13968605915391566,0.14586499149789456,0.14865882924943327,0.0761386987626881,0.1421338109037403
6010.js,0.4236308559074623,0.3893438699170179,0.4405519509721599,0.26591467134349245,0.4183533595300393
6014.js,0.5163673359093185,0.5283140048169201,0.5521138288170594,0.6387811990396465,-1.0
60275.js,0.3441163563272295,0.3566337437590941,0.364429938082076,0.14185425968999382,0.3651483716701108
60326.js,0.2386225069196645,0.24880667576405965,0.2500925069411863,0.07122123116119197,0.23750483095360764
60393.js,0.4304332041006653,0.4463285656069376,0.4493207459224912,0.18324851568672415,0.3966884194524206
60544.js,0.4228955576942817,0.4338482075703405,0.4593143710142321,0.41745502018052427,-1.0
60633.js,0.4747277384354357,0.4857373810843302,0.5089118396677287,0.4128129844878666,0.4936563866453484
60774.js,0.4014956350898641,0.3567282818594004,0.6951724895209518,0.3091087469685308,0.6055280874789365
60820.js,0.3782699898525082,0.3940850546557561,0.4040634705925398,0.2238276440238091,0.3704338932883181
61136.js,0.3055148229611527,0.3158741848245431,0.3420460497843386,0.1758347929055432,0.2993924754260479
61201.js,0.5022754800964512,0.5131710326859567,0.5238702429523735,0.3836408422762512,0.4865985130369621
61443.js,0.4121127958723669,0.42158789101245736,0.5178129613400724,0.2738612787525831,0.5305458361101395
61603.js,0.4749307715653082,0.4924413356688505,0.4685070021334866,0.2620440323938853,0.4410852822826523
61618.js,0.1662056238286334,0.17303213505149567,0.17622684421256035,0.08512565307587486,0.16903085094570333
61733.js,0.2407717061715384,0.2506535958866141,0.2553769592276246,0.1098967455659645,0.22397731465322626
61757.js,0.3961343309688477,0.409764538173066,0.41605285244177104,0.21480429010345364,0.4056123308022875
61902.js,0.3338489304447944,0.3414662359346833,0.46829290579084704,0.31733139113174724,0.4188874689590537
62048.js,0.4273433683788184,0.4340395297554284,0.4522577108652068,0.2307831656885255,0.4091585441924857
62277.js,0.4302841120100258,0.4374181705372232,0.489597708688085,0.33288610108579697,0.4863622680693519
6233.js,0.3825419922656499,0.3865413205824712,0.4044467699898223,0.3053575662125359,0.4056167580392297
62461.js,0.3000495990744895,0.3113761843897638,0.3388219993185541,0.13210484783404447,-1.0
62479.js,0.424945394773008,0.4338754999328486,0.4886777774252209,0.2980577404003949,-1.0
62758.js,0.4949811240151619,0.5091612288662875,0.50364034267644,0.16484511834894675,0.4015491629674979
6279.js,0.4308248024748908,0.44923719676460017,0.4358531667020744,0.14837775545201629,0.4310496001956272
62860.js,0.4649757300483789,0.4776913353511709,0.5173426954494034,0.398344044870924,-1.0
63048.js,0.3548077204536307,0.3596343064878685,0.20871516905382195,0.3377837109765145,-1.0
63067.js,0.4140364147239008,0.4225274503961957,0.3685622746416368,0.28212954629421216,0.5059161264751267
63121.js,0.4040975349255385,0.4120236659876592,0.31790123424980565,0.255800119350867,0.4781483531911334
63163.js,0.2261335084333227,0.2365801117036919,0.2401922307076307,0.14471361022898727,0.26107542465442923
63225.js,0.3284632643505557,0.3419365576575727,0.3681222876865631,0.15552461556607852,0.31157637660636084
63230.js,0.3825142957631412,0.392677735803552,0.4630352791729941,0.2467843254621485,0.44107784267594224
6329.js,0.4535997729033472,0.4692998876409378,0.4390483455361327,0.33251500494511543,0.4493032216809934
63301.js,0.33140234918861644,0.3397857468825386,0.3405363906491312,0.31701607979252555,0.3433883952736511
634.js,0.2857142857142857,0.29544942323387624,0.31186328008020275,0.25560848870331004,0.28440064985622737
63481.js,0.2961744388795461,0.30787453590353964,0.2874944542499729,0.13620104492139978,-1.0
63520.js,0.5244735584597063,0.5242040734512451,0.5419126479677775,0.4272922203303012,-1.0
63663.js,0.4415936900065027,0.4470028949590979,0.4760706748731201,0.2716638178867841,-1.0
63698.js,0.453551228371106,0.4582103982948081,0.5544055173527357,0.4945241572895123,-1.0
6370.js,0.3702658155886773,0.3723646897664626,0.3844815820771155,0.2089228657982832,0.366847870861897
63735.js,0.4049814516048895,0.4176505893230008,0.4488884808846185,0.19495126827363612,-1.0
63757.js,0.444240524064614,0.46120731813177296,0.5054101822410979,0.335467176188214,0.4462007803197165
63886.js,0.28715366150263205,0.29974532466509035,0.2895789726775013,0.15784084898842182,0.30756234261462273
64206.js,0.3140054773024037,0.3216137117745944,0.33837605424462297,0.2718695339280605,0.28864729572743586
6422.js,0.3722401819208093,0.3746343246326776,0.38906435810247103,0.21614823853578016,-1.0
64381.js,0.3597492877122255,0.3699260221926026,0.3814192329666938,0.2199810397048386,0.3627965824900589
64486.js,0.4526697369315134,0.462059442138981,0.4850712500726659,0.32993436130498177,0.4524588084669413
6476.js,0.5351377183701198,0.5462677805469223,0.5492153233836905,0.5147287170674597,0.5004004806408973
64988.js,0.3836264983695883,0.3924787906351432,0.43787748820631456,0.29730245004552025,-1.0
65036.js,0.4225039961576197,0.4310815591968783,0.5300236227362135,0.35011907761491634,-1.0
65052.js,0.4480285768840982,0.4563062330203573,0.5897630205681171,0.4258111407187309,-1.0
65083.js,0.43197801915712747,0.44414879534716667,0.4656225621686191,0.28338332454103404,-1.0
65192.js,0.3973534903602978,0.4125528429383857,0.4000517182465982,0.2511492080899421,0.4035123943257396
65219.js,0.4791261779148722,0.4870084064452585,0.4998514336618519,0.3035910393631302,-1.0
65267.js,0.3646422752776584,0.3785281787259071,0.3831253187430099,0.2593563195356762,-1.0
65290.js,0.4117222032564464,0.4152936794357507,0.4876249614657729,0.14622842147587847,0.4599599019272898
65321.js,0.3908045977011495,0.4075438062625765,0.3948218503360667,0.2612136106550938,0.3944428866515397
65828.js,0.5668348523494106,0.5750854437476032,0.5690143040444231,0.4440710890448142,-1.0
66144.js,0.4526336887657054,0.4307851400073826,0.3981398386843208,0.5474856051831686,-1.0
66260.js,0.55576902033997,0.570802010380942,0.6032944017322006,0.5405703754914439,-1.0
66399.js,0.4748982466499554,0.4866664524539224,0.5135689157771861,0.5277790490704241,0.4803836545203847
66945.js,0.19145550896473013,0.19987511706556305,0.2021594782877076,0.10151826501691746,0.1929532280779791
67724.js,0.3590372143394089,0.3689408155505031,0.3390266953707326,0.23675884440201275,0.30445139841051205
67737.js,0.3819691685197383,0.39516333855545016,0.3900177726829482,0.3794788631447508,0.4002131495611596
