name,t1,t2,t3,t4,t5,t6
72470.js-ob.js,0.08659195899963379,0.09191393852233887,0.1705322265625,0.0830068588256836,0.08744621276855469,0.14825963973999023
82951.js-ob.js,0.08700919151306152,0.09449481964111328,0.17415785789489746,0.08439016342163086,0.08855605125427246,0.14798903465270996
19732.js-ob.js,0.09156608581542969,0.08760499954223633,0.15379786491394043,0.07829928398132324,0.07871198654174805,0.1388258934020996
99611.js-ob.js,0.10713601112365723,0.15700578689575195,0.22296619415283203,0.10266375541687012,0.10625219345092773,0.18507003784179688
55879.js-ob.js,0.08739900588989258,0.08186888694763184,0.16910815238952637,0.08225297927856445,0.08154606819152832,0.14844584465026855
138.js-ob.js,0.09299206733703613,0.09359478950500488,0.18474817276000977,0.08791279792785645,0.0854179859161377,0.1542971134185791
62519.js-ob.js,0.08214974403381348,0.08028912544250488,0.1538069248199463,0.0845029354095459,0.07680988311767578,0.16498613357543945
45220.js-ob.js,0.08386898040771484,0.08489298820495605,0.15897917747497559,0.07991385459899902,0.0765378475189209,0.13984203338623047
13070.js-ob.js,0.08301401138305664,0.08236813545227051,0.16053390502929688,0.07607102394104004,0.08065986633300781,0.13743901252746582
47289.js-ob.js,0.0842440128326416,0.07855391502380371,0.15332627296447754,0.08302903175354004,0.07743978500366211,0.14572405815124512
68856.js-ob.js,0.09370899200439453,0.08407115936279297,0.15706872940063477,0.07681107521057129,0.07844901084899902,0.14658689498901367
58867.js-ob.js,0.09258913993835449,0.1087799072265625,0.19461894035339355,0.09099006652832031,0.09557104110717773,0.16037297248840332
15783.js-ob.js,0.0735158920288086,0.07625031471252441,0.1472020149230957,0.07167696952819824,0.07060384750366211,0.1319289207458496
53075.js-ob.js,0.10097718238830566,0.11211991310119629,0.2054901123046875,0.09865784645080566,0.1028130054473877,0.17110681533813477
38807.js-ob.js,0.0846259593963623,0.08301305770874023,0.16156911849975586,0.07664203643798828,0.07850384712219238,0.14564990997314453
73243.js-ob.js,0.1050868034362793,0.10228896141052246,0.17806005477905273,0.08606910705566406,0.08707499504089355,0.15310215950012207
70848.js-ob.js,0.09597277641296387,0.07916426658630371,0.1553668975830078,0.08411478996276855,0.07704424858093262,0.14513707160949707
2614.js-ob.js,0.07917118072509766,0.07845497131347656,0.15894508361816406,0.07689285278320312,0.07751011848449707,0.13729214668273926
88584.js-ob.js,0.08384203910827637,0.08305907249450684,0.16570305824279785,0.07708287239074707,0.07925105094909668,0.14000606536865234
24340.js-ob.js,0.08418703079223633,0.0806269645690918,0.15564703941345215,0.07825899124145508,0.07720804214477539,0.14220190048217773
20268.js-ob.js,0.0808861255645752,0.08228802680969238,0.15317893028259277,0.07763409614562988,0.07733297348022461,0.14375090599060059
39685.js-ob.js,0.13433504104614258,0.09483814239501953,0.1717209815979004,0.08229804039001465,0.08208680152893066,0.14920401573181152
71750.js-ob.js,0.08639311790466309,0.08724093437194824,0.1666712760925293,0.07605576515197754,0.07639813423156738,0.13721799850463867
40938.js-ob.js,0.08165335655212402,0.08458495140075684,0.16566991806030273,0.09227204322814941,0.08336186408996582,0.14670109748840332
43891.js-ob.js,0.08604168891906738,0.09206509590148926,0.17073607444763184,0.08688116073608398,0.08191680908203125,0.1479179859161377
52733.js-ob.js,0.0933680534362793,0.10195088386535645,0.17496991157531738,0.09067702293395996,0.09382200241088867,0.15740108489990234
68040.js-ob.js,0.08625531196594238,0.0894167423248291,0.16663193702697754,0.08225107192993164,0.08272624015808105,0.15045785903930664
50453.js-ob.js,0.11102604866027832,0.14541006088256836,0.2175438404083252,0.11108207702636719,0.11247611045837402,0.1829209327697754
43492.js-ob.js,0.09223604202270508,0.08397293090820312,0.1613161563873291,0.07946085929870605,0.08417201042175293,0.14073801040649414
44553.js-ob.js,0.0845639705657959,0.08269906044006348,0.16110515594482422,0.08096671104431152,0.07893991470336914,0.16031217575073242
96286.js-ob.js,0.09225273132324219,0.08784222602844238,0.1735401153564453,0.0860898494720459,0.08509588241577148,0.15009808540344238
83488.js-ob.js,0.10739803314208984,0.11073088645935059,0.18546414375305176,0.10187482833862305,0.09454488754272461,0.16878414154052734
24292.js-ob.js,0.08168601989746094,0.07682204246520996,0.151749849319458,0.0768430233001709,0.07493805885314941,0.13789081573486328
91612.js-ob.js,0.07766079902648926,0.07523131370544434,0.13727593421936035,0.06929588317871094,0.07257413864135742,0.13935375213623047
99502.js-ob.js,0.08686971664428711,0.08153414726257324,0.16621613502502441,0.0959317684173584,0.07967424392700195,0.14340877532958984
27902.js-ob.js,0.09047675132751465,0.0838320255279541,0.16468214988708496,0.07774209976196289,0.0789649486541748,0.14561891555786133
86065.js-ob.js,0.08666801452636719,0.09023213386535645,0.17559385299682617,0.08260512351989746,0.0837409496307373,0.15315508842468262
13749.js-ob.js,0.08237695693969727,0.08055400848388672,0.15889978408813477,0.08025121688842773,0.07811594009399414,0.14272189140319824
59355.js-ob.js,0.07330608367919922,0.07113289833068848,0.14116501808166504,0.07744479179382324,0.06788015365600586,0.12942099571228027
11429.js-ob.js,0.08224081993103027,0.08243012428283691,0.158494234085083,0.07914590835571289,0.0784158706665039,0.14182400703430176
60326.js-ob.js,0.0799260139465332,0.07799196243286133,0.15705490112304688,0.07596206665039062,0.08012700080871582,0.14141392707824707
55685.js-ob.js,0.1181330680847168,0.1627209186553955,0.23969173431396484,0.11661911010742188,0.1148221492767334,0.19841289520263672
41785.js-ob.js,0.08382296562194824,0.08795714378356934,0.15820598602294922,0.08286881446838379,0.07886815071105957,0.14356088638305664
3873.js-ob.js,0.08021998405456543,0.07899689674377441,0.15554213523864746,0.07626891136169434,0.08216714859008789,0.1396479606628418
82363.js-ob.js,0.10808706283569336,0.13343214988708496,0.20579004287719727,0.09987974166870117,0.10985231399536133,0.1743180751800537
91909.js-ob.js,0.07192802429199219,0.0699310302734375,0.13674592971801758,0.07466387748718262,0.06797599792480469,0.1385500431060791
22829.js-ob.js,0.07312488555908203,0.07611608505249023,0.1584458351135254,0.07395625114440918,0.08395886421203613,0.1357131004333496
29132.js-ob.js,0.09908676147460938,0.08978724479675293,0.17729997634887695,0.08641576766967773,0.0825033187866211,0.15831875801086426
14977.js-ob.js,0.0817108154296875,0.08165192604064941,0.14355802536010742,0.07368206977844238,0.07131385803222656,0.13161921501159668
20564.js-ob.js,0.08473777770996094,0.08006119728088379,0.15572476387023926,0.08142805099487305,0.07740616798400879,0.1405467987060547
79783.js-ob.js,0.08719086647033691,0.09228110313415527,0.1713559627532959,0.08513712882995605,0.08510279655456543,0.14874005317687988
82510.js-ob.js,0.10990214347839355,0.14024782180786133,0.21670913696289062,0.10503101348876953,0.11724996566772461,0.1805419921875
102055.js-ob.js,0.08260512351989746,0.07821178436279297,0.1555640697479248,0.07833123207092285,0.08001089096069336,0.14092397689819336
2496.js-ob.js,0.08268022537231445,0.07847380638122559,0.17467498779296875,0.07438802719116211,0.07570099830627441,0.14221787452697754
100896.js-ob.js,0.09295105934143066,0.1028130054473877,0.1896069049835205,0.09054398536682129,0.0945429801940918,0.16075491905212402
87083.js-ob.js,0.08897686004638672,0.08413314819335938,0.16433000564575195,0.07829093933105469,0.07897377014160156,0.1448521614074707
58229.js-ob.js,0.08315014839172363,0.09135198593139648,0.165024995803833,0.08425283432006836,0.07899618148803711,0.15280580520629883
98898.js-ob.js,0.14002394676208496,0.1459970474243164,0.2297050952911377,0.10996389389038086,0.1055607795715332,0.18606829643249512
42892.js-ob.js,0.08538198471069336,0.08172893524169922,0.16428279876708984,0.08017325401306152,0.0795450210571289,0.14752578735351562
95177.js-ob.js,0.1354351043701172,0.19619202613830566,0.2524096965789795,0.1191401481628418,0.13441801071166992,0.23694610595703125
3884.js-ob.js,0.08052587509155273,0.07988691329956055,0.15429401397705078,0.08011317253112793,0.07728695869445801,0.14090490341186523
104116.js-ob.js,0.08680605888366699,0.09515190124511719,0.174119234085083,0.0861818790435791,0.08567118644714355,0.1497359275817871
99582.js-ob.js,0.08487510681152344,0.08565402030944824,0.16251111030578613,0.08845996856689453,0.09921479225158691,0.14362692832946777
97154.js-ob.js,0.08750605583190918,0.08931803703308105,0.16449785232543945,0.08090019226074219,0.08598494529724121,0.1525728702545166
