name,t0,t1,t2,t3
57449.js-jiami.js,0.09020400047302246,0.23430228233337402,0.8581767082214355,0.07989120483398438
85776.js-jiami.js,0.10661911964416504,0.1431870460510254,0.36400580406188965,0.07280421257019043
5565.js-jiami.js,0.13320708274841309,0.1344130039215088,0.04742097854614258,0.06815218925476074
21946.js-jiami.js,0.08646202087402344,0.20328807830810547,0.05214285850524902,0.06865191459655762
94309.js-jiami.js,0.09371781349182129,0.1535942554473877,0.07587718963623047,0.06606173515319824
41949.js-jiami.js,0.08647012710571289,0.19038677215576172,0.280346155166626,0.07384610176086426
87319.js-jiami.js,0.10029101371765137,0.17881393432617188,0.14203286170959473,0.12414407730102539
87032.js-jiami.js,0.08507680892944336,0.13063311576843262,0.05617880821228027,0.06564807891845703
86811.js-jiami.js,0.0869140625,0.1507728099822998,0.0723421573638916,0.07006287574768066
39641.js-jiami.js,0.08495593070983887,0.17044830322265625,0.7710740566253662,0.06925368309020996
22516.js-jiami.js,0.08984875679016113,0.1677250862121582,0.22417998313903809,0.07417702674865723
65267.js-jiami.js,0.09857177734375,0.2308049201965332,0.40375614166259766,0.07052993774414062
24292.js-jiami.js,0.08734798431396484,0.1844937801361084,0.11879110336303711,0.06560397148132324
2985.js-jiami.js,0.09804296493530273,0.3201920986175537,1.6532180309295654,0.0647878646850586
42720.js-jiami.js,0.08678078651428223,0.14017224311828613,0.26744580268859863,0.06769490242004395
41785.js-jiami.js,0.08855319023132324,0.14737796783447266,0.7456257343292236,0.06671619415283203
3873.js-jiami.js,0.08643698692321777,0.17636609077453613,0.024660825729370117,0.06915616989135742
63757.js-jiami.js,0.09114909172058105,0.21782612800598145,0.3971378803253174,0.06405997276306152
87347.js-jiami.js,0.09618902206420898,0.12452292442321777,0.32114100456237793,0.07145524024963379
53701.js-jiami.js,0.08777713775634766,0.1681840419769287,0.4889669418334961,0.06616592407226562
21.js-jiami.js,0.12111616134643555,0.4485478401184082,10.30919623374939,0.3844447135925293
81895.js-jiami.js,0.08682703971862793,0.17154812812805176,0.2558910846710205,0.06693887710571289
47154.js-jiami.js,0.0993809700012207,0.19871902465820312,0.358489990234375,0.08652400970458984
61201.js-jiami.js,0.12282276153564453,0.3169679641723633,0.8692102432250977,0.07975602149963379
28298.js-jiami.js,0.1011500358581543,0.20099210739135742,0.41619873046875,0.06940007209777832
44122.js-jiami.js,0.08662700653076172,0.20989418029785156,0.33446192741394043,0.06764888763427734
62277.js-jiami.js,0.09681200981140137,0.21446895599365234,0.4703822135925293,0.08237385749816895
99031.js-jiami.js,0.10232114791870117,0.2519097328186035,0.7949481010437012,0.08295798301696777
91734.js-jiami.js,0.1066591739654541,0.25565314292907715,1.3031589984893799,0.08732986450195312
89559.js-jiami.js,0.0869150161743164,0.17474365234375,0.027401208877563477,0.07614302635192871
3717.js-jiami.js,0.08755111694335938,0.1425457000732422,0.40182018280029297,0.06763505935668945
42462.js-jiami.js,0.08338189125061035,0.14617013931274414,0.22035789489746094,0.06845712661743164
71032.js-jiami.js,0.08742189407348633,0.1378951072692871,0.07844996452331543,0.07114195823669434
88245.js-jiami.js,0.08728408813476562,0.15543603897094727,0.08693194389343262,0.06490802764892578
85373.js-jiami.js,0.08692193031311035,0.18025517463684082,0.2833678722381592,0.06457018852233887
57591.js-jiami.js,0.08589386940002441,0.18683123588562012,0.17902398109436035,0.07090902328491211
56923.js-jiami.js,0.09564995765686035,0.24724912643432617,0.7983279228210449,0.10067892074584961
3062.js-jiami.js,0.09434318542480469,0.1861588954925537,0.1502830982208252,0.06293606758117676
1503.js-jiami.js,0.08787393569946289,0.16353392601013184,0.3186681270599365,0.07229995727539062
82246.js-jiami.js,0.09459805488586426,0.15615296363830566,0.9647760391235352,0.087371826171875
81381.js-jiami.js,0.10022330284118652,0.2002089023590088,0.7715167999267578,0.07036018371582031
67476.js-jiami.js,0.08992695808410645,0.1652212142944336,0.16816401481628418,0.0720820426940918
99988.js-jiami.js,0.09561896324157715,0.15947294235229492,0.34397315979003906,0.07468485832214355
59093.js-jiami.js,0.09768915176391602,0.14815187454223633,1.000978946685791,0.08120512962341309
63457.js-jiami.js,0.08719897270202637,0.18545889854431152,0.14994096755981445,0.07190203666687012
88502.js-jiami.js,0.08442902565002441,0.17895984649658203,0.05902719497680664,0.09202289581298828
51803.js-jiami.js,0.09349799156188965,0.1516258716583252,0.21772408485412598,0.07573795318603516
94934.js-jiami.js,0.08668780326843262,0.1664903163909912,0.1434919834136963,0.07210779190063477
50605.js-jiami.js,0.0935828685760498,0.22410798072814941,0.735248327255249,0.0772249698638916
20750.js-jiami.js,0.08780694007873535,0.13646888732910156,0.04995417594909668,0.06580877304077148
41746.js-jiami.js,0.08500313758850098,0.1801280975341797,0.4757859706878662,0.08067178726196289
86065.js-jiami.js,0.0894021987915039,0.17152881622314453,0.6767239570617676,0.08242011070251465
42622.js-jiami.js,0.09944581985473633,0.1761622428894043,0.5799548625946045,0.06546711921691895
40095.js-jiami.js,0.08498191833496094,0.13425493240356445,0.30393218994140625,0.06686282157897949
53673.js-jiami.js,0.09459304809570312,0.16209197044372559,0.41068196296691895,0.06885004043579102
54815.js-jiami.js,0.09878110885620117,0.14569401741027832,0.33872485160827637,0.0670919418334961
52423.js-jiami.js,0.0953068733215332,0.17716407775878906,0.7633790969848633,0.06749606132507324
87868.js-jiami.js,0.09601807594299316,0.1369919776916504,0.05287885665893555,0.0960843563079834
29012.js-jiami.js,0.09539270401000977,0.17840027809143066,0.22631382942199707,0.06417703628540039
94705.js-jiami.js,0.08024978637695312,0.1374831199645996,0.02563190460205078,0.06505417823791504
59383.js-jiami.js,0.08466887474060059,0.14028382301330566,0.023914098739624023,0.06552600860595703
101709.js-jiami.js,0.09629321098327637,0.15505290031433105,0.024757862091064453,0.07094597816467285
22499.js-jiami.js,0.08484721183776855,0.18363189697265625,0.1086430549621582,0.06487488746643066
65727.js-jiami.js,0.10851097106933594,0.3017079830169678,2.399168014526367,0.15848088264465332
50570.js-jiami.js,0.09431195259094238,0.1334531307220459,0.27394890785217285,0.06560397148132324
58570.js-jiami.js,0.08584189414978027,0.14099502563476562,0.026886940002441406,0.06280207633972168
42393.js-jiami.js,0.08387613296508789,0.14480090141296387,0.31148290634155273,0.06940317153930664
102952.js-jiami.js,0.0960228443145752,0.1341872215270996,0.026227951049804688,0.07239603996276855
73243.js-jiami.js,0.11531591415405273,0.24359607696533203,2.5750808715820312,0.10146403312683105
1587.js-jiami.js,0.09836316108703613,0.22326183319091797,0.5282928943634033,0.06817507743835449
44575.js-jiami.js,0.0953071117401123,0.18288612365722656,0.292726993560791,0.0782468318939209
63225.js-jiami.js,0.08908891677856445,0.147291898727417,0.02532196044921875,0.06855511665344238
60820.js-jiami.js,0.09680485725402832,0.14543890953063965,0.20056414604187012,0.064208984375
103695.js-jiami.js,0.0826730728149414,0.166121244430542,0.02320075035095215,0.06758904457092285
19970.js-jiami.js,0.09280896186828613,0.14281606674194336,0.053198814392089844,0.07253694534301758
67724.js-jiami.js,0.08832526206970215,0.2185380458831787,0.34596872329711914,0.07047510147094727
29294.js-jiami.js,0.09065508842468262,0.14856982231140137,0.3689079284667969,0.06727409362792969
38815.js-jiami.js,0.0854647159576416,0.17221307754516602,0.15545392036437988,0.06491899490356445
86507.js-jiami.js,0.08693599700927734,0.12737321853637695,0.09621500968933105,0.07342290878295898
29386.js-jiami.js,0.08462905883789062,0.12946605682373047,0.4289240837097168,0.06902217864990234
27838.js-jiami.js,0.08551406860351562,0.15133905410766602,0.3701930046081543,0.06523513793945312
29132.js-jiami.js,0.09713411331176758,0.16811871528625488,0.23030304908752441,0.06614398956298828
44169.js-jiami.js,0.0866250991821289,0.17541193962097168,0.4142022132873535,0.07689189910888672
58897.js-jiami.js,0.08819913864135742,0.17190194129943848,0.30336594581604004,0.0664210319519043
59099.js-jiami.js,0.09608197212219238,0.19083094596862793,0.5127551555633545,0.07385873794555664
59106.js-jiami.js,0.10492706298828125,0.25490593910217285,1.57277512550354,0.07472681999206543
43898.js-jiami.js,0.08501696586608887,0.13217377662658691,0.23923206329345703,0.06325912475585938
58819.js-jiami.js,0.09269404411315918,0.13269996643066406,0.07859206199645996,0.06438803672790527
41759.js-jiami.js,0.09643411636352539,0.14382576942443848,0.5104062557220459,0.06592416763305664
59534.js-jiami.js,0.08402419090270996,0.13298892974853516,0.0338740348815918,0.07966089248657227
50453.js-jiami.js,0.10912775993347168,0.4198610782623291,4.451570272445679,0.3135366439819336
19732.js-jiami.js,0.09008598327636719,0.14104795455932617,0.035096168518066406,0.06579971313476562
81975.js-jiami.js,0.0899648666381836,0.24562311172485352,0.947857141494751,0.08130574226379395
104155.js-jiami.js,0.08343768119812012,0.1656360626220703,0.10454010963439941,0.06243085861206055
96286.js-jiami.js,0.0945582389831543,0.2055068016052246,0.35317301750183105,0.07015800476074219
72259.js-jiami.js,0.0982813835144043,0.2574348449707031,1.3500699996948242,0.07209014892578125
52191.js-jiami.js,0.09786200523376465,0.17891287803649902,0.3360631465911865,0.06599211692810059
44576.js-jiami.js,0.08749008178710938,0.1461927890777588,0.323167085647583,0.07985305786132812
83042.js-jiami.js,0.09745287895202637,0.1310441493988037,0.07349896430969238,0.07556295394897461
69705.js-jiami.js,0.08667111396789551,0.17364883422851562,0.07473993301391602,0.06607913970947266
70748.js-jiami.js,0.0821380615234375,0.15477705001831055,0.14934802055358887,0.06496977806091309
53980.js-jiami.js,0.08708977699279785,0.13976097106933594,0.3055150508880615,0.06638097763061523
89608.js-jiami.js,0.08771777153015137,0.22170615196228027,0.41615915298461914,0.07027983665466309
1407.js-jiami.js,0.10609602928161621,0.4984908103942871,4.359188079833984,0.14670681953430176
102202.js-jiami.js,0.08686208724975586,0.13193583488464355,0.026226043701171875,0.06627202033996582
29258.js-jiami.js,0.08731698989868164,0.17850184440612793,0.37169694900512695,0.06566286087036133
78604.js-jiami.js,0.08546805381774902,0.16641902923583984,0.4535090923309326,0.06688475608825684
6806.js-jiami.js,0.08387875556945801,0.15943503379821777,0.20412421226501465,0.07921886444091797
94937.js-jiami.js,0.08703207969665527,0.12982988357543945,0.515251874923706,0.0713651180267334
19765.js-jiami.js,0.08297586441040039,0.13340973854064941,0.026313304901123047,0.06397700309753418
29213.js-jiami.js,0.08556604385375977,0.17445898056030273,0.3119931221008301,0.06514096260070801
87599.js-jiami.js,0.09558582305908203,0.14127397537231445,0.09952998161315918,0.08735823631286621
3949.js-jiami.js,0.10225677490234375,0.14702105522155762,0.12521886825561523,0.06776118278503418
45333.js-jiami.js,0.08713889122009277,0.1561441421508789,0.24393391609191895,0.06836104393005371
43891.js-jiami.js,0.08606314659118652,0.1702127456665039,0.5150361061096191,0.06661510467529297
29148.js-jiami.js,0.08719110488891602,0.17780590057373047,0.18401288986206055,0.06516504287719727
84337.js-jiami.js,0.09411096572875977,0.1432180404663086,0.20093798637390137,0.06777000427246094
55570.js-jiami.js,0.0924222469329834,0.20387578010559082,0.47846388816833496,0.07190823554992676
29651.js-jiami.js,0.10000085830688477,0.16486692428588867,0.40335917472839355,0.06688594818115234
91394.js-jiami.js,0.08703112602233887,0.19423413276672363,0.07442474365234375,0.06442904472351074
52115.js-jiami.js,0.09638810157775879,0.14017701148986816,0.4935159683227539,0.0648350715637207
73442.js-jiami.js,0.10039019584655762,0.1866910457611084,0.6453578472137451,0.0738990306854248
44624.js-jiami.js,0.08443188667297363,0.1938779354095459,0.2516651153564453,0.06968402862548828
27891.js-jiami.js,0.09679293632507324,0.18810606002807617,0.21472692489624023,0.06498503684997559
45154.js-jiami.js,0.0857241153717041,0.16556191444396973,0.38736796379089355,0.07598114013671875
63048.js-jiami.js,0.09946322441101074,0.33080291748046875,1.7104320526123047,0.14924883842468262
61535.js-jiami.js,0.09805703163146973,0.16153383255004883,0.07998514175415039,0.07537579536437988
95354.js-jiami.js,0.12326884269714355,0.6627790927886963,16.424354076385498,0.10479879379272461
71744.js-jiami.js,0.0833590030670166,0.14293909072875977,0.027515888214111328,0.06725215911865234
86969.js-jiami.js,0.10337376594543457,0.21820902824401855,1.3450429439544678,0.08762788772583008
66225.js-jiami.js,0.11210179328918457,0.4116802215576172,2.67916202545166,0.12301182746887207
21436.js-jiami.js,0.08325672149658203,0.13440823554992676,0.05436086654663086,0.06451916694641113
44471.js-jiami.js,0.08293390274047852,0.1957850456237793,0.47519898414611816,0.06544685363769531
7745.js-jiami.js,0.08657598495483398,0.18419504165649414,0.4934661388397217,0.06827902793884277
88338.js-jiami.js,0.0894007682800293,0.23440098762512207,0.5193250179290771,0.06911897659301758
55876.js-jiami.js,0.08833527565002441,0.18328475952148438,0.8346660137176514,0.06792211532592773
101223.js-jiami.js,0.08420610427856445,0.16937899589538574,0.024677038192749023,0.06736397743225098
52340.js-jiami.js,0.08665013313293457,0.1893010139465332,0.49993205070495605,0.08018803596496582
87741.js-jiami.js,0.08882713317871094,0.18152999877929688,0.5037140846252441,0.06892681121826172
52943.js-jiami.js,0.08600497245788574,0.20777320861816406,0.2598280906677246,0.06967878341674805
66394.js-jiami.js,0.09047293663024902,0.18401622772216797,0.6228148937225342,0.07120513916015625
56064.js-jiami.js,0.08974385261535645,0.21933412551879883,0.5412769317626953,0.068328857421875
61596.js-jiami.js,0.08952617645263672,0.21732187271118164,0.2539529800415039,0.07308530807495117
97966.js-jiami.js,0.0933830738067627,0.17931294441223145,1.1252729892730713,0.07606697082519531
29474.js-jiami.js,0.08588385581970215,0.1654822826385498,0.3704068660736084,0.0667879581451416
42641.js-jiami.js,0.08490395545959473,0.13874411582946777,0.3761470317840576,0.06640791893005371
20524.js-jiami.js,0.08530688285827637,0.16163992881774902,0.024445056915283203,0.07143783569335938
78937.js-jiami.js,0.08346319198608398,0.22037792205810547,0.4319729804992676,0.06893301010131836
82951.js-jiami.js,0.09367799758911133,0.1825268268585205,1.6259450912475586,0.08169388771057129
85769.js-jiami.js,0.08948588371276855,0.1594090461730957,0.2780020236968994,0.07241487503051758
69635.js-jiami.js,0.08524584770202637,0.16682004928588867,0.05291604995727539,0.07382798194885254
11427.js-jiami.js,0.0999748706817627,0.2481541633605957,2.1703639030456543,0.08099102973937988
96010.js-jiami.js,0.10293006896972656,0.45090198516845703,2.808090925216675,0.12407112121582031
73300.js-jiami.js,0.11873888969421387,0.17021703720092773,0.05233407020568848,0.08664298057556152
61022.js-jiami.js,0.0943601131439209,0.2489159107208252,0.2644040584564209,0.07345914840698242
72470.js-jiami.js,0.12275981903076172,0.29572010040283203,1.3006908893585205,0.0901479721069336
90997.js-jiami.js,0.09763097763061523,0.3621828556060791,2.841089963912964,0.0779578685760498
84075.js-jiami.js,0.09453177452087402,0.19553518295288086,0.11667776107788086,0.08029699325561523
4654.js-jiami.js,0.0842280387878418,0.1452019214630127,0.02593207359313965,0.07453203201293945
40486.js-jiami.js,0.1027991771697998,0.19079184532165527,0.1462562084197998,0.11447978019714355
44333.js-jiami.js,0.09918689727783203,0.2047748565673828,0.2772212028503418,0.07490682601928711
62802.js-jiami.js,0.1308736801147461,0.14617013931274414,0.12778711318969727,0.08215689659118652
61757.js-jiami.js,0.10030484199523926,0.14292001724243164,0.05994701385498047,0.06870174407958984
38786.js-jiami.js,0.08879208564758301,0.15735888481140137,0.3610219955444336,0.06764602661132812
21736.js-jiami.js,0.0851130485534668,0.13979196548461914,0.0639948844909668,0.08434605598449707
82065.js-jiami.js,0.09915304183959961,0.2036571502685547,1.0070269107818604,0.08609294891357422
96460.js-jiami.js,0.08816409111022949,0.15121889114379883,0.12105822563171387,0.0956869125366211
6279.js-jiami.js,0.10225415229797363,0.26493000984191895,1.4099090099334717,0.08512687683105469
79406.js-jiami.js,0.1025550365447998,0.1853628158569336,0.37762022018432617,0.07100391387939453
3558.js-jiami.js,0.08553767204284668,0.17873930931091309,0.4956028461456299,0.06511688232421875
62048.js-jiami.js,0.08709025382995605,0.15518689155578613,0.09780502319335938,0.06821465492248535
54985.js-jiami.js,0.08884286880493164,0.22909021377563477,0.736379861831665,0.07916808128356934
64731.js-jiami.js,0.0863790512084961,0.14220905303955078,0.032968759536743164,0.07198119163513184
78626.js-jiami.js,0.08931589126586914,0.18804383277893066,0.5214982032775879,0.06923604011535645
10398.js-jiami.js,0.08661985397338867,0.2073049545288086,0.4653759002685547,0.06616902351379395
52707.js-jiami.js,0.09000587463378906,0.21313118934631348,0.6005120277404785,0.0686948299407959
39025.js-jiami.js,0.09777522087097168,0.1604480743408203,0.3858158588409424,0.0649409294128418
39575.js-jiami.js,0.09712672233581543,0.1443493366241455,0.2623460292816162,0.06381368637084961
29704.js-jiami.js,0.08343696594238281,0.15503597259521484,0.4347960948944092,0.06459903717041016
24270.js-jiami.js,0.1018531322479248,0.13872790336608887,0.055908918380737305,0.08197808265686035
51930.js-jiami.js,0.10022473335266113,0.20688939094543457,0.3656008243560791,0.07028794288635254
39953.js-jiami.js,0.09425806999206543,0.15555095672607422,0.22919988632202148,0.06276607513427734
51297.js-jiami.js,0.09808015823364258,0.2748680114746094,1.6261258125305176,0.0787041187286377
84365.js-jiami.js,0.0917360782623291,0.16506695747375488,0.16713404655456543,0.0621340274810791
99502.js-jiami.js,0.08582901954650879,0.17422103881835938,0.22748613357543945,0.06184792518615723
27902.js-jiami.js,0.0959010124206543,0.14516401290893555,0.27367281913757324,0.06418204307556152
3884.js-jiami.js,0.08375000953674316,0.16919589042663574,0.1291639804840088,0.06360721588134766
51925.js-jiami.js,0.10324597358703613,0.18518710136413574,0.32195115089416504,0.07144594192504883
81680.js-jiami.js,0.09140992164611816,0.1685810089111328,0.335543155670166,0.06539773941040039
20837.js-jiami.js,0.08827877044677734,0.16020488739013672,0.07816123962402344,0.08621692657470703
65321.js-jiami.js,0.08506393432617188,0.1610710620880127,0.2690260410308838,0.07546496391296387
66502.js-jiami.js,0.18638300895690918,2.6785788536071777,23.399874210357666,4.435067892074585
83992.js-jiami.js,0.08968901634216309,0.13614916801452637,0.3063998222351074,0.06654119491577148
80041.js-jiami.js,0.1360008716583252,0.18572998046875,0.05611991882324219,0.0778050422668457
95511.js-jiami.js,0.09920978546142578,0.18130826950073242,0.8141169548034668,0.06994915008544922
29408.js-jiami.js,0.0856478214263916,0.15195631980895996,0.28354668617248535,0.06698203086853027
55560.js-jiami.js,0.11528992652893066,0.2397620677947998,1.2420589923858643,0.07819390296936035
56095.js-jiami.js,0.08589410781860352,0.1739799976348877,0.5189459323883057,0.070648193359375
7325.js-jiami.js,0.09098172187805176,0.18833327293395996,0.6445407867431641,0.06882095336914062
91677.js-jiami.js,0.09090089797973633,0.1583118438720703,0.9684112071990967,0.07655787467956543
58800.js-jiami.js,0.09370303153991699,0.15569281578063965,0.255169153213501,0.06354808807373047
8184.js-jiami.js,0.09046196937561035,0.17284822463989258,0.07528185844421387,0.06599807739257812
68856.js-jiami.js,0.09477710723876953,0.12908315658569336,0.18343663215637207,0.07221722602844238
71716.js-jiami.js,0.3211669921875,1.2257108688354492,27.817811965942383,2.3558130264282227
49340.js-jiami.js,0.09792065620422363,0.21724534034729004,0.35118985176086426,0.06643104553222656
100896.js-jiami.js,0.09972286224365234,0.3368031978607178,2.574049949645996,0.07900404930114746
39657.js-jiami.js,0.10288810729980469,0.22542095184326172,0.3901360034942627,0.06651186943054199
71738.js-jiami.js,0.0863349437713623,0.15464282035827637,0.05769228935241699,0.07306289672851562
43566.js-jiami.js,0.08736395835876465,0.1711440086364746,0.6131129264831543,0.06707620620727539
3718.js-jiami.js,0.10916399955749512,0.1424410343170166,0.4604759216308594,0.07852578163146973
62758.js-jiami.js,0.13570880889892578,0.2637021541595459,0.9657399654388428,0.0780019760131836
55447.js-jiami.js,0.10448098182678223,0.3880438804626465,5.309037923812866,0.14049887657165527
83510.js-jiami.js,0.09894490242004395,0.24824309349060059,2.192584753036499,0.10713815689086914
1732.js-jiami.js,0.08507013320922852,0.22136187553405762,0.17803478240966797,0.06740403175354004
20087.js-jiami.js,0.10763716697692871,0.18512988090515137,0.059597015380859375,0.07033205032348633
43492.js-jiami.js,0.0893087387084961,0.15473008155822754,0.21199822425842285,0.06638789176940918
87103.js-jiami.js,0.08480405807495117,0.1732480525970459,0.12301206588745117,0.07035279273986816
53065.js-jiami.js,0.08945298194885254,0.15924596786499023,0.13657593727111816,0.06734991073608398
91312.js-jiami.js,0.0965108871459961,0.16034412384033203,0.8269939422607422,0.1418778896331787
12224.js-jiami.js,0.08866119384765625,0.16117286682128906,0.1455061435699463,0.06666898727416992
102055.js-jiami.js,0.09003400802612305,0.14134883880615234,0.05392718315124512,0.06486701965332031
60393.js-jiami.js,0.08914399147033691,0.1539759635925293,0.08521604537963867,0.07103085517883301
45063.js-jiami.js,0.10022711753845215,0.15715980529785156,0.5350301265716553,0.07006406784057617
45101.js-jiami.js,0.08835697174072266,0.19443202018737793,0.4140772819519043,0.07423281669616699
971.js-jiami.js,0.09372687339782715,0.19670820236206055,0.10929584503173828,0.06400513648986816
69472.js-jiami.js,0.08640170097351074,0.12872600555419922,0.028088092803955078,0.06392288208007812
86832.js-jiami.js,0.09473204612731934,0.26642894744873047,1.1204009056091309,0.08851981163024902
2656.js-jiami.js,0.10459280014038086,0.18537497520446777,0.08494830131530762,0.06492090225219727
11429.js-jiami.js,0.08563113212585449,0.15668678283691406,0.30107808113098145,0.06329107284545898
18887.js-jiami.js,0.08978581428527832,0.22315216064453125,0.5782818794250488,0.10599088668823242
50674.js-jiami.js,0.09727311134338379,0.24950718879699707,0.8098528385162354,0.0885927677154541
45324.js-jiami.js,0.10231518745422363,0.21553683280944824,0.7177681922912598,0.07030892372131348
40283.js-jiami.js,0.08837580680847168,0.21170306205749512,0.4078490734100342,0.0785069465637207
98605.js-jiami.js,0.09086298942565918,0.13324499130249023,0.24023103713989258,0.06573081016540527
6422.js-jiami.js,0.08875179290771484,0.15157389640808105,0.08417105674743652,0.07660222053527832
3653.js-jiami.js,0.12213587760925293,0.16589093208312988,0.20208501815795898,0.06395697593688965
19772.js-jiami.js,0.08599114418029785,0.17436981201171875,0.028068065643310547,0.07299304008483887
96609.js-jiami.js,0.09505820274353027,0.2342369556427002,1.0017640590667725,0.0700228214263916
6010.js-jiami.js,0.08678293228149414,0.20047521591186523,0.2850487232208252,0.06742501258850098
96866.js-jiami.js,0.08555221557617188,0.14805889129638672,0.13190007209777832,0.06962203979492188
67717.js-jiami.js,0.08748483657836914,0.15084314346313477,0.19155287742614746,0.06444406509399414
44518.js-jiami.js,0.08133506774902344,0.20482397079467773,0.4314389228820801,0.06952214241027832
58829.js-jiami.js,0.0956568717956543,0.1410818099975586,0.07253313064575195,0.06873703002929688
17569.js-jiami.js,0.09589505195617676,0.27473998069763184,0.040014028549194336,0.06526589393615723
2614.js-jiami.js,0.0904378890991211,0.1452789306640625,0.08103108406066895,0.06804299354553223
29533.js-jiami.js,0.08820915222167969,0.18249297142028809,0.34871506690979004,0.06581807136535645
6370.js-jiami.js,0.08796906471252441,0.18300199508666992,0.07823896408081055,0.07225394248962402
1460.js-jiami.js,0.09293484687805176,0.1899561882019043,0.8282680511474609,0.07849383354187012
53667.js-jiami.js,0.0959479808807373,0.2032458782196045,0.5954720973968506,0.07312393188476562
41427.js-jiami.js,0.09037423133850098,0.18732690811157227,0.3420848846435547,0.0636131763458252
62461.js-jiami.js,0.09000229835510254,0.20098590850830078,0.027704954147338867,0.06466889381408691
54693.js-jiami.js,0.09313416481018066,0.24042773246765137,0.6532552242279053,0.0706937313079834
28473.js-jiami.js,0.09298419952392578,0.15499591827392578,0.3848240375518799,0.07021379470825195
54129.js-jiami.js,0.09515905380249023,0.18497085571289062,0.6968131065368652,0.07498598098754883
66377.js-jiami.js,0.0960850715637207,0.23907804489135742,0.14740300178527832,0.0693960189819336
19985.js-jiami.js,0.09606099128723145,0.17319583892822266,0.11169624328613281,0.06584978103637695
