FileName,ugly,recover,jsdec,illu,sd,safe
56348.js,1.0,1.0,-1.0,-1.0,0.4093119004916153,-1.0
56372.js,0.9850746268656716,1.0,-1.0,-1.0,0.3288690891296841,-1.0
56410.js,1.0,1.0,-1.0,-1.0,0.32219128382443984,-1.0
56418.js,1.0,1.0,-1.0,0.7405579991608121,0.4632614025661192,-1.0
5646.js,1.0,1.0,-1.0,1.0,0.17511900715418263,0.9071147352221454
56467.js,1.0,1.0,-1.0,0.790178944402426,0.4419083828894,-1.0
56478.js,1.0,1.0,-1.0,0.6891858365643059,0.3702157460556039,-1.0
56487.js,1.0,1.0,-1.0,0.678115183320868,0.24896922265563626,-1.0
5649.js,1.0,1.0,-1.0,-1.0,0.46081236792754915,0.9500405018779643
56547.js,1.0,1.0,-1.0,-1.0,0.5754685745887881,-1.0
56601.js,1.0,1.0,-1.0,0.8684168428648436,0.3293165196071991,-1.0
56727.js,1.0,1.0,-1.0,0.9163658174683431,0.4119956365339483,-1.0
56892.js,1.0,1.0,-1.0,1.0,0.2173464411954911,1.0
56923.js,1.0,1.0,-1.0,-1.0,0.3811340418996142,-1.0
57025.js,1.0,1.0,-1.0,0.6691802431349851,0.2087381591813683,-1.0
5711.js,1.0,1.0,-1.0,1.0,0.32850460138735416,0.9764020132327685
57194.js,1.0,1.0,-1.0,0.969302020771099,0.38824402270763136,-1.0
57223.js,1.0,1.0,-1.0,0.9967308330398386,0.5071891492681453,-1.0
57339.js,1.0,1.0,-1.0,1.0,0.0659380473395787,1.0
57426.js,1.0,1.0,-1.0,1.0,0.20653256202700415,1.0
57449.js,1.0,1.0,-1.0,1.0,0.3279024492370687,0.9659573685063044
57455.js,0.948220064724919,1.0,-1.0,-1.0,0.23822585815845693,-1.0
57481.js,1.0,1.0,-1.0,0.9911601453226248,0.24509489202586757,-1.0
57567.js,1.0,1.0,-1.0,1.0,0.13761249241123732,-1.0
5758.js,1.0,1.0,-1.0,0.8791263000676229,0.4781996949394318,0.8784664459746295
57583.js,1.0,1.0,-1.0,-1.0,0.32921770745077455,-1.0
57591.js,1.0,1.0,-1.0,-1.0,0.23455410770264046,-1.0
57617.js,1.0,1.0,-1.0,-1.0,0.2390998474697159,-1.0
57674.js,1.0,1.0,-1.0,1.0,0.026919095102908276,1.0
57698.js,1.0,1.0,-1.0,1.0,0.2543615398613999,-1.0
5784.js,1.0,1.0,-1.0,-1.0,0.4467335726678566,0.8593077487050632
57951.js,1.0,1.0,-1.0,1.0,0.33239424408950935,-1.0
57964.js,1.0,1.0,-1.0,1.0,0.3753110935548981,-1.0
57973.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
58032.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
58229.js,1.0,1.0,-1.0,1.0,0.35208769419070446,0.8854995124495614
58294.js,1.0,1.0,-1.0,0.8299250027587323,0.27031025295064476,0.699205898780101
58412.js,1.0,1.0,-1.0,1.0,0.2782983390059016,0.9066867635238646
58487.js,1.0,1.0,-1.0,-1.0,0.4047174655071816,0.9253867350392041
58550.js,1.0,1.0,-1.0,0.7352146220938077,0.2113334704886859,1.0
58570.js,1.0,1.0,-1.0,1.0,0.20997257457761503,0.7980238751210128
58616.js,1.0,1.0,-1.0,1.0,0.26734081947616867,0.8735915739022831
58645.js,1.0,1.0,-1.0,-1.0,0.17777388183357698,0.8798826901281198
58685.js,1.0,1.0,-1.0,-1.0,0.35382101189719767,0.8501877196379642
5888.js,1.0,1.0,-1.0,0.9888575909503124,0.5369501596899379,0.9710839636921041
59012.js,1.0,1.0,-1.0,1.0,0.3474067666269133,-1.0
5905.js,1.0,1.0,-1.0,-1.0,0.5740273940089152,0.9137570147330337
59075.js,1.0,1.0,-1.0,0.9708358225777324,0.35809818788048914,-1.0
59093.js,1.0,1.0,-1.0,1.0,0.32406782282605645,-1.0
59099.js,1.0,1.0,-1.0,0.9867766060134577,0.30260753395009227,-1.0
59106.js,0.9976303317535545,1.0,-1.0,0.9604384242480629,0.5503965189247735,-1.0
59117.js,0.9980119284294234,1.0,-1.0,0.9980119284294234,0.48716194848670286,-1.0
59156.js,1.0,1.0,-1.0,1.0,0.23747391834174783,-1.0
59164.js,1.0,1.0,-1.0,1.0,0.37734323657704205,-1.0
59167.js,0.9977011494252873,1.0,-1.0,-1.0,0.5548868205693055,-1.0
59261.js,0.9870466321243523,1.0,-1.0,-1.0,0.43597774464694716,-1.0
59294.js,1.0,1.0,-1.0,1.0,0.40625254225002255,-1.0
59296.js,1.0,1.0,-1.0,0.9821428571428571,0.43241461776437984,-1.0
59309.js,1.0,1.0,-1.0,1.0,0.27331951505930374,-1.0
59534.js,1.0,1.0,-1.0,1.0,0.0761386987626881,1.0
59540.js,1.0,1.0,-1.0,1.0,0.16409896784637873,-1.0
59730.js,1.0,1.0,-1.0,-1.0,0.35554776366715396,0.8038140859842917
59875.js,1.0,1.0,-1.0,1.0,0.14953343588376805,-1.0
6010.js,1.0,1.0,-1.0,1.0,0.26591467134349245,0.9672041516493516
60128.js,0.9780192938436515,1.0,-1.0,-1.0,0.11907012119677525,-1.0
6014.js,1.0,1.0,-1.0,-1.0,0.6387811990396465,0.9576216409161473
60275.js,1.0,1.0,-1.0,0.5106429211881652,0.14185425968999382,1.0
60326.js,1.0,1.0,-1.0,1.0,0.07122123116119197,1.0
60393.js,1.0,1.0,-1.0,1.0,0.18324851568672418,0.8576492931439955
60544.js,1.0,1.0,-1.0,1.0,0.41745502018052427,-1.0
60633.js,1.0,1.0,-1.0,0.8423603487200175,0.4128129844878666,0.9747770385280101
60774.js,1.0,1.0,-1.0,1.0,0.3091087469685308,0.9115042764737418
60820.js,1.0,1.0,-1.0,1.0,0.2238276440238091,0.8954430086935637
60881.js,0.9917239956341096,1.0,-1.0,-1.0,0.3753110935548981,0.8302455208493732
60966.js,1.0,1.0,-1.0,1.0,0.20446097831279028,-1.0
61006.js,1.0,1.0,-1.0,1.0,0.29461074512535557,-1.0
61022.js,1.0,1.0,-1.0,1.0,0.27131897585215986,-1.0
61136.js,1.0,1.0,-1.0,0.769800358919501,0.17583479290554319,0.8641264122753544
61201.js,0.9896373056994818,1.0,-1.0,0.9896373056994818,0.3836408422762512,0.8652772175507889
61254.js,1.0,1.0,-1.0,1.0,0.08928053815224023,-1.0
61344.js,1.0,1.0,-1.0,-1.0,0.07178425360775541,1.0
61443.js,1.0,1.0,-1.0,1.0,0.2738612787525831,0.892524716760131
61603.js,0.9929327736346234,1.0,-1.0,0.9115842887484171,0.2620440323938853,0.8440399593478499
61618.js,1.0,1.0,-1.0,1.0,0.08512565307587486,1.0
6162.js,1.0,1.0,-1.0,0.965537799558154,0.5482939850079146,0.8837931602175385
61642.js,1.0,1.0,-1.0,1.0,0.20330897929703434,1.0
61708.js,1.0,1.0,-1.0,0.8217780411620708,0.21100175148665185,0.8567194721542484
61733.js,1.0,1.0,-1.0,1.0,0.1098967455659645,0.8198915917499229
61748.js,1.0,1.0,-1.0,-1.0,0.12454964497475976,1.0
6175.js,0.9982547993019197,1.0,-1.0,-1.0,0.5152798430368777,0.964305463652671
61757.js,1.0,1.0,-1.0,1.0,0.21480429010345364,0.9443568758679045
61844.js,1.0,1.0,-1.0,-1.0,0.19645567698153565,0.9478411467100529
61902.js,1.0,1.0,-1.0,0.9462916232627814,0.31733139113174724,0.875738141931184
61980.js,1.0,1.0,-1.0,-1.0,0.3359506755546491,0.9267822373704325
61999.js,1.0,1.0,-1.0,1.0,0.3030433475322798,-1.0
62048.js,1.0,1.0,-1.0,1.0,0.23078316568852547,0.816496580927726
62225.js,1.0,1.0,-1.0,0.8795200711499174,0.34404878319417337,0.8990044244740293
62277.js,1.0,1.0,-1.0,1.0,0.33288610108579697,0.9565975815582041
6233.js,1.0,1.0,-1.0,0.993310961716756,0.3053575662125359,0.867442794919067
62368.js,1.0,1.0,-1.0,0.2176428750330035,0.12038585308576921,1.0
62461.js,0.9789450103725609,1.0,-1.0,0.9789450103725609,0.13210484783404447,-1.0
62479.js,1.0,1.0,-1.0,0.9975216814438146,0.29805774040039495,0.9115712524661547
62696.js,1.0,1.0,-1.0,1.0,0.30929638085132755,-1.0
62703.js,0.9905660377358491,1.0,-1.0,0.9905660377358491,0.3106002550832054,-1.0
62758.js,1.0,1.0,-1.0,0.765963337348806,0.16484511834894675,0.7434307035293071
6279.js,0.8089887640449438,1.0,-1.0,0.8089887640449438,0.14837775545201629,0.8089887640449438
62860.js,1.0,1.0,-1.0,1.0,0.39834404487092395,-1.0
62914.js,1.0,1.0,-1.0,1.0,0.4838315810463509,-1.0
62961.js,1.0,1.0,-1.0,0.8407487181552202,0.5336082079913664,-1.0
62996.js,1.0,1.0,-1.0,0.9929873772791024,0.38006426891648576,-1.0
63048.js,1.0,1.0,-1.0,0.4374380751068217,0.33778371097651455,0.8409283024697728
63067.js,1.0,1.0,-1.0,0.4431401708542783,0.28212954629421216,0.8991721961325719
63121.js,1.0,1.0,-1.0,0.47805809821017836,0.255800119350867,0.9031351721986947
63155.js,1.0,1.0,-1.0,0.9726940082233639,0.2920811502902517,-1.0
63163.js,1.0,1.0,-1.0,1.0,0.14471361022898727,1.0
63189.js,1.0,1.0,-1.0,0.712597601578126,0.05786195314091659,-1.0
63225.js,1.0,1.0,-1.0,1.0,0.15552461556607852,0.7647748927656912
63230.js,1.0,1.0,-1.0,1.0,0.2467843254621485,0.9455689188371162
6329.js,1.0,1.0,-1.0,0.9885710532241611,0.33251500494511543,0.9156196345117885
63301.js,1.0,1.0,-1.0,1.0,0.31701607979252555,0.921680502937406
63316.js,0.9701425001453319,1.0,-1.0,-1.0,0.12404795156773063,-1.0
634.js,1.0,1.0,-1.0,1.0,0.25560848870331004,1.0
63436.js,1.0,1.0,-1.0,-1.0,0.20789692486854866,-1.0
63481.js,0.9746794344808964,1.0,-1.0,0.9219544457292888,0.13620104492139978,-1.0
63520.js,0.9969278033794163,1.0,-1.0,-1.0,0.4272922203303012,-1.0
63540.js,0.9997951449328091,1.0,-1.0,-1.0,0.35444544257220684,-1.0
63628.js,1.0,1.0,-1.0,0.7137464271463296,0.36191227860576686,-1.0
63663.js,0.9985152181862603,1.0,-1.0,0.9985152181862603,0.2716638178867841,-1.0
63674.js,1.0,1.0,-1.0,-1.0,0.29004514492165084,0.92490473517171
63698.js,1.0,1.0,-1.0,0.9768077831415741,0.4945241572895123,0.9511540818159314
6370.js,1.0,1.0,-1.0,1.0,0.20892286579828317,0.9304083928170915
63735.js,1.0,1.0,-1.0,1.0,0.19495126827363615,-1.0
63757.js,1.0,1.0,-1.0,1.0,0.335467176188214,0.9346556005222578
63832.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
63886.js,1.0,1.0,-1.0,0.901127113779166,0.15784084898842182,1.0
63991.js,1.0,1.0,-1.0,-1.0,0.28841887610258865,0.9749851691262617
64206.js,1.0,1.0,-1.0,0.4950737714883372,0.2718695339280605,0.7838940385932954
6422.js,1.0,1.0,-1.0,1.0,0.21614823853578016,1.0
64381.js,1.0,1.0,-1.0,0.7554678731204082,0.2199810397048386,0.8329267300725657
64405.js,1.0,1.0,-1.0,0.8839599998785473,0.14953343588376805,0.8997354108424374
64486.js,1.0,1.0,-1.0,0.824529769545218,0.32993436130498177,0.7412605989088269
64731.js,1.0,1.0,-1.0,0.8027729719194864,0.19862652384370802,-1.0
6476.js,1.0,1.0,-1.0,-1.0,0.5147287170674597,0.8290144978189373
64890.js,1.0,1.0,-1.0,-1.0,0.314937344882028,-1.0
64988.js,1.0,1.0,-1.0,0.8765314158255663,0.29730245004552025,0.8826178722562064
6500.js,0.9994896223205172,1.0,-1.0,-1.0,0.318783395246986,-1.0
65036.js,0.995133791073302,1.0,-1.0,0.8526449763251174,0.35011907761491634,-1.0
65052.js,1.0,1.0,-1.0,1.0,0.4258111407187309,-1.0
65083.js,1.0,1.0,-1.0,1.0,0.28338332454103404,-1.0
65192.js,1.0,1.0,-1.0,1.0,0.2511492080899421,1.0
65219.js,1.0,1.0,-1.0,1.0,0.3035910393631302,-1.0
65234.js,1.0,1.0,-1.0,1.0,0.22750787759664504,-1.0
65267.js,1.0,1.0,-1.0,1.0,0.2593563195356762,0.9451631252505216
65290.js,1.0,1.0,-1.0,1.0,0.14622842147587847,1.0
65321.js,1.0,1.0,-1.0,1.0,0.2612136106550938,1.0
65545.js,1.0,1.0,-1.0,1.0,0.5053960124037565,-1.0
6566.js,1.0,1.0,-1.0,-1.0,0.647510655737087,0.9197543118283498
65663.js,1.0,1.0,-1.0,-1.0,0.473536918169944,-1.0
65828.js,0.9996759559300065,1.0,-1.0,-1.0,0.4440710890448142,0.9086333201497482
6586.js,0.9990534782545368,1.0,-1.0,-1.0,0.6100644022202697,0.960347924834022
65949.js,1.0,1.0,-1.0,-1.0,0.2673803953922238,-1.0
66144.js,1.0,1.0,-1.0,0.8229511997978235,0.5474856051831686,0.9294336192733421
66199.js,1.0,1.0,-1.0,0.9393035662098698,0.6027856402783394,-1.0
66225.js,1.0,1.0,-1.0,-1.0,0.6741455943028257,-1.0
66260.js,1.0,1.0,-1.0,0.9803281326697156,0.540570375491444,0.8621311381499106
66323.js,1.0,1.0,-1.0,1.0,0.5279189205320536,-1.0
66363.js,0.9963636363636363,1.0,-1.0,0.9040885779487285,0.4453596199037843,-1.0
66365.js,1.0,1.0,-1.0,1.0,0.43463151519321636,0.9308169323372546
66377.js,0.9871794871794872,1.0,-1.0,0.9871794871794872,0.27156181505873267,-1.0
66394.js,1.0,1.0,-1.0,1.0,0.3263766828841098,0.9744743035863841
66399.js,1.0,1.0,-1.0,1.0,0.5277790490704241,0.90479770784871
66479.js,1.0,1.0,-1.0,-1.0,0.45099959405238543,-1.0
66502.js,1.0,1.0,-1.0,-1.0,0.38590927618769233,-1.0
66680.js,1.0,1.0,-1.0,-1.0,0.5484365645249877,-1.0
66716.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
6682.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
66894.js,1.0,1.0,-1.0,-1.0,0.18526991874495444,-1.0
66945.js,1.0,1.0,-1.0,1.0,0.10151826501691746,1.0
6704.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
67717.js,1.0,1.0,-1.0,-1.0,0.1608723630219467,-1.0
67724.js,1.0,1.0,-1.0,1.0,0.23675884440201275,0.8975881505553809
67737.js,1.0,1.0,-1.0,1.0,0.3794788631447508,0.9464574146347641
67871.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
67894.js,1.0,1.0,-1.0,1.0,0.15696394859782384,0.8677218312746247
67918.js,1.0,1.0,-1.0,1.0,0.15696394859782384,0.8677218312746247
68040.js,1.0,1.0,-1.0,1.0,0.2937062989520456,0.8336539078146404
6806.js,1.0,1.0,-1.0,1.0,0.26648544566940835,-1.0
68139.js,1.0,1.0,-1.0,1.0,0.2054377162259489,0.9045340337332908
68198.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
68297.js,1.0,1.0,-1.0,1.0,0.17463617775527038,1.0
68505.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
68564.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
68624.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
68647.js,1.0,1.0,-1.0,0.9775047751875224,0.38042955534198614,-1.0
68706.js,1.0,1.0,-1.0,-1.0,0.2824520455582285,0.8010018789148142
68856.js,1.0,1.0,-1.0,1.0,0.17856107630448045,0.8954430086935637
69216.js,1.0,1.0,-1.0,1.0,0.0,1.0
69246.js,1.0,1.0,-1.0,1.0,0.09325048082403138,1.0
69433.js,1.0,1.0,-1.0,1.0,0.14773077515089303,1.0
6944.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
69469.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
69578.js,1.0,1.0,-1.0,1.0,0.2888038350624617,0.9104463009115371
69705.js,1.0,1.0,-1.0,1.0,0.14276006018004017,1.0
6973.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
69826.js,1.0,1.0,-1.0,-1.0,0.314613398134819,-1.0
70040.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
70143.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
70158.js,1.0,1.0,-1.0,1.0,0.1879753004933977,1.0
70346.js,1.0,1.0,-1.0,1.0,0.3232213632937046,0.9766226943529525
70353.js,1.0,1.0,-1.0,1.0,0.08427009716003844,1.0
70745.js,1.0,1.0,-1.0,1.0,0.09325048082403138,1.0
70748.js,1.0,1.0,-1.0,1.0,0.2194550867878365,0.7847849263290312
70840.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
70848.js,1.0,1.0,-1.0,1.0,0.09986187838711753,-1.0
7091.js,0.9996400935640133,1.0,-1.0,-1.0,0.4267943506111548,0.9449346077980807
71056.js,1.0,1.0,-1.0,1.0,0.09325048082403138,1.0
7124.js,1.0,1.0,-1.0,1.0,0.3422740074769758,-1.0
71310.js,1.0,1.0,-1.0,-1.0,0.22994252155351957,1.0
71371.js,1.0,1.0,-1.0,1.0,0.1246111965698067,1.0
7156.js,1.0,1.0,-1.0,-1.0,0.20997257457761503,-1.0
71664.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
7167.js,1.0,1.0,-1.0,0.8724090559912876,0.25125770591687074,-1.0
71716.js,1.0,1.0,-1.0,-1.0,0.24041376264867503,-1.0
71739.js,1.0,1.0,-1.0,1.0,0.18766297265136728,-1.0
71750.js,1.0,1.0,-1.0,1.0,0.0761386987626881,1.0
71855.js,1.0,1.0,-1.0,1.0,0.17918432802946588,1.0
71963.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
72068.js,1.0,1.0,-1.0,1.0,0.16750513727791383,1.0
72075.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
72137.js,1.0,1.0,-1.0,-1.0,0.5854387768462367,-1.0
72227.js,1.0,1.0,-1.0,-1.0,0.46802305830866603,-1.0
72273.js,1.0,1.0,-1.0,-1.0,0.5230346235110104,-1.0
72470.js,1.0,1.0,-1.0,-1.0,0.4321955400400864,-1.0
72620.js,1.0,1.0,-1.0,-1.0,0.45097536959438334,0.9434118010060188
72663.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
7270.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
72841.js,1.0,1.0,-1.0,0.9773358320884243,0.27843866449837823,0.8842305014058204
72930.js,1.0,1.0,-1.0,-1.0,0.4567458593631161,-1.0
72949.js,1.0,1.0,-1.0,1.0,0.20880381657533253,0.9772606467596239
72951.js,1.0,1.0,-1.0,1.0,0.3877441458009868,0.9756353380953998
72989.js,1.0,1.0,-1.0,1.0,0.23781734022144713,0.9417632186960222
72997.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73020.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73026.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73243.js,1.0,1.0,-1.0,0.9932941832405047,0.42050699807169634,-1.0
73244.js,1.0,1.0,-1.0,1.0,0.389746915698534,-1.0
7325.js,1.0,1.0,-1.0,1.0,0.25449482547176483,-1.0
73351.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73385.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73402.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73432.js,1.0,1.0,-1.0,-1.0,0.2441041781441177,-1.0
73442.js,1.0,1.0,-1.0,1.0,0.3760601346479513,0.8780778006580402
73458.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73506.js,1.0,1.0,-1.0,-1.0,0.3556128247120123,-1.0
73540.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73570.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73592.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73627.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73772.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73790.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73795.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
738.js,1.0,1.0,-1.0,1.0,0.3121602237154699,-1.0
73803.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73809.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73836.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73839.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73943.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73946.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
73964.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74047.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74079.js,0.9979317454590977,1.0,-1.0,0.849748560364634,0.266743760565182,0.9540487630591026
74119.js,0.9974326016688019,1.0,-1.0,0.8178004430715208,0.20991761049477956,0.9847066939960207
74220.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74229.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74239.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74275.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74281.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74289.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74293.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74294.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74363.js,1.0,1.0,-1.0,1.0,0.2873586462488652,0.8868495012574592
74386.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74448.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74507.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74521.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74578.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74588.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74617.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74638.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74685.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74690.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
74771.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
7487.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
7496.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
75102.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
75107.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
75184.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
75237.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
75273.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
75299.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
75611.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
75651.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
75809.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
75829.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
75852.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
75988.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
7612.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
76140.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
76186.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
76195.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
76321.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
7634.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
76359.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
7636.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
76391.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
76400.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
76669.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
76686.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
7670.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
76895.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
7691.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
77100.js,0.998570406702931,1.0,-1.0,0.8931349112003535,0.31337341710924466,0.9399969281460511
7745.js,1.0,1.0,-1.0,1.0,0.41242525798240337,-1.0
7775.js,1.0,1.0,-1.0,-1.0,0.6750878791469723,0.9330053857769982
78361.js,1.0,1.0,-1.0,0.954954954954955,0.30352414981054454,0.7503752814845802
78393.js,1.0,1.0,-1.0,0.954954954954955,0.30352414981054454,0.7503752814845802
79119.js,1.0,1.0,-1.0,0.954954954954955,0.30352414981054454,0.7503752814845802
79496.js,1.0,1.0,-1.0,0.954954954954955,0.30352414981054454,0.7503752814845802
79573.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
79736.js,1.0,1.0,-1.0,-1.0,0.2245207736931836,-1.0
79754.js,1.0,1.0,-1.0,-1.0,0.1661140519784187,-1.0
79783.js,1.0,1.0,-1.0,1.0,0.5578683108875849,-1.0
79806.js,1.0,1.0,-1.0,0.8728588545576562,0.38247874273772375,0.9448481162683382
79827.js,1.0,1.0,-1.0,1.0,0.23396547436140555,1.0
79838.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
79855.js,1.0,1.0,-1.0,-1.0,0.49273647992714714,-1.0
79897.js,1.0,1.0,-1.0,-1.0,0.5260744036998166,-1.0
79935.js,1.0,1.0,-1.0,1.0,0.4409032683732632,-1.0
79940.js,1.0,1.0,-1.0,-1.0,0.33094381626464864,-1.0
80024.js,1.0,1.0,-1.0,1.0,0.16151457061744964,1.0
80045.js,1.0,1.0,-1.0,-1.0,0.19312425554775103,-1.0
80055.js,1.0,1.0,-1.0,-1.0,0.5650535088027615,-1.0
80121.js,1.0,1.0,-1.0,1.0,0.28199632506118644,-1.0
80142.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80144.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80212.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80227.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80280.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80314.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80348.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80349.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80373.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80408.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80509.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80522.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80559.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80657.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80694.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
80761.js,1.0,1.0,-1.0,0.9917694073609294,0.28505444856613443,0.809173593712687
80781.js,1.0,1.0,-1.0,0.9813339133434427,0.4503731536785894,0.9284012736979588
80919.js,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
81210.js,1.0,1.0,-1.0,1.0,0.159891267401645,-1.0
81329.js,1.0,1.0,-1.0,-1.0,0.42584988906811244,-1.0
81381.js,1.0,1.0,-1.0,-1.0,0.3981621737674995,-1.0
81439.js,1.0,1.0,-1.0,1.0,0.3307203112643017,-1.0
81520.js,1.0,1.0,-1.0,1.0,0.4859997748075633,-1.0
81524.js,1.0,1.0,-1.0,1.0,0.252386235034659,-1.0
81531.js,1.0,1.0,-1.0,0.6146472548527403,0.35428020967280316,-1.0
81543.js,1.0,1.0,-1.0,1.0,0.484469150133685,-1.0
