FileName,jsjiami_unweighted,jsjiami_recover_unweighted
61022.js,0.4050462936504913,0.9047619047619048
61201.js,0.4002747610288922,0.7271257963371178
61443.js,0.3686375570245656,0.9673913043478259
61535.js,0.15811388300841894,0.9333333333333332
61596.js,0.3677087339515919,0.9074074074074074
61603.js,0.3233678937489617,0.9154929577464788
61642.js,0.2694758738664123,1.0
61757.js,0.2500976553454717,0.8506309062626503
61902.js,0.3927626725068839,0.8596491228070176
61999.js,0.3771651112268479,0.8613861386138614
62048.js,0.2745054065230065,0.875
62277.js,0.3923916618218005,0.8311314324660609
62461.js,0.1915071438203305,0.9166666666666666
62519.js,0.2916151060537505,0.925925925925926
62758.js,0.5425921863308767,0.98
6279.js,0.3877342360919884,1.0
62802.js,0.3063431961806135,1.0
62914.js,0.5319422652686165,0.7939419241997703
63048.js,0.3325039270835633,0.7969232818021623
63155.js,0.3272478757978153,0.8108108108108109
63225.js,0.2182178902359924,0.8534918135881966
63301.js,0.3308912980041792,0.9666666666666668
634.js,0.25560848870331004,0.8122395730440854
63457.js,0.24121546894780946,0.8176894180588729
63628.js,0.4266409168259795,0.8703703703703703
6370.js,0.23084959616632805,0.9705882352941176
63757.js,0.37996165718023744,0.8715596330275229
64206.js,0.2784018656262823,1.0
6422.js,0.2436698586202241,0.9736842105263158
64731.js,0.2594752807456457,0.9777777777777776
65267.js,0.30298543243081594,0.8629109946080097
65321.js,0.3400925177489532,0.8965517241379308
65459.js,0.4026936331284146,0.8949203959952133
65727.js,0.4979421993150149,0.8960065420033861
66106.js,0.5399094543769981,0.8125317296238415
66225.js,0.5128521713390984,0.7813505531647744
66377.js,0.3409463466975098,0.8846153846153846
66394.js,0.3259240087970781,0.7995026863335392
66502.js,0.4006881155311927,0.7599936101466283
66945.js,0.11015898463627034,0.7777777777777778
67353.js,0.17750696088856227,0.5938729247896879
67476.js,0.2279537359174043,0.78
67544.js,0.23565626852933036,0.6291982286679645
67717.js,0.19483282187854156,0.7042952122737638
67724.js,0.2811939936775399,0.7606388292556648
67918.js,0.16653066773201014,0.9411764705882352
67961.js,0.2727977357881894,0.9166666666666666
67981.js,0.14647845813401372,0.8666666666666667
68040.js,0.3287979746107146,0.880172458846704
