FileName,jsjiami_unweighted,jsjiami_jsdec,jsjiami_illu,jsjiami_sd,jsjiami_safe,jsjiami_recover_unweighted
29132.js,0.375,0.0,0.5,0.5,-1.0,0.0
29148.js,0.375,0.0,0.5,0.5,-1.0,0.0
29213.js,0.375,0.0,0.5,0.5,-1.0,0.0
29258.js,0.375,0.0,0.5,0.5,-1.0,0.0
29294.js,0.375,0.0,0.5,0.5,-1.0,0.0
29386.js,0.375,0.0,0.5,0.5,-1.0,0.0
29408.js,0.375,0.0,0.5,0.5,-1.0,0.0
29474.js,0.375,0.0,0.5,0.5,-1.0,0.0
29533.js,0.375,0.0,0.5,0.5,-1.0,0.0
29540.js,0.375,0.0,0.5,0.5,-1.0,0.0
29567.js,0.375,0.0,0.5,0.5,-1.0,0.0
29651.js,0.375,0.0,0.5,0.5,-1.0,0.0
29704.js,0.375,0.0,0.5,0.5,-1.0,0.0
2985.js,3.0,0.0,4.0,3.0,-1.0,0.0
3062.js,3.0,0.0,4.0,3.0,-1.0,0.0
3174.js,3.0,0.0,4.0,3.0,-1.0,0.0
3284.js,3.0,0.0,4.0,3.0,-1.0,0.0
3354.js,3.0,0.0,4.0,3.0,-1.0,0.0
3391.js,3.0,0.0,4.0,3.0,-1.0,0.0
3465.js,3.0,0.0,4.0,3.0,-1.0,0.0
3558.js,0.21428571428571427,0.0,0.2857142857142857,0.7142857142857143,-1.0,0.0
3653.js,3.0,0.0,4.0,3.0,-1.0,0.0
3659.js,3.0,0.0,4.0,3.0,-1.0,0.0
3717.js,3.0,0.0,4.0,3.0,-1.0,0.0
3718.js,3.0,0.0,4.0,3.0,-1.0,0.0
3801.js,3.0,0.0,4.0,3.0,-1.0,0.0
3873.js,3.0,0.0,4.0,3.0,-1.0,0.0
38760.js,0.375,0.0,0.5,0.5,-1.0,0.0
38786.js,0.375,0.0,0.5,0.5,-1.0,0.0
38807.js,0.375,0.0,0.5,0.5,-1.0,0.0
38815.js,0.375,0.0,0.5,0.5,-1.0,0.0
38823.js,0.375,0.0,0.5,0.5,-1.0,0.0
3884.js,3.0,0.0,4.0,3.0,-1.0,0.0
38872.js,0.375,0.0,0.5,0.5,-1.0,0.0
38970.js,0.375,0.0,0.5,0.5,-1.0,0.0
39025.js,0.375,0.0,0.5,0.5,-1.0,0.0
3924.js,1.0,0.0,1.3333333333333333,0.3333333333333333,-1.0,0.0
39278.js,0.375,0.0,0.5,0.5,-1.0,0.0
39287.js,0.2727272727272727,0.0,1.0,0.6363636363636364,-1.0,0.0
39463.js,0.375,0.0,0.5,0.5,-1.0,0.0
3949.js,3.0,0.0,4.0,3.0,-1.0,0.0
39563.js,0.375,0.0,0.5,0.5,-1.0,0.0
39575.js,0.375,0.0,0.5,0.5,-1.0,0.0
39641.js,0.375,0.0,0.5,0.5,-1.0,0.0
39657.js,0.375,0.0,0.5,0.5,-1.0,0.0
39685.js,0.375,0.0,0.5,0.5,-1.0,0.0
39689.js,0.375,0.0,0.5,0.5,-1.0,0.0
39795.js,0.375,0.0,0.5,0.5,-1.0,0.0
39835.js,0.375,0.0,0.5,0.5,-1.0,0.0
39845.js,0.375,0.0,0.5,0.5,-1.0,0.0
39953.js,0.375,0.0,0.5,0.5,-1.0,0.0
39987.js,0.375,0.0,0.5,0.5,-1.0,0.0
40095.js,0.375,0.0,0.5,0.5,-1.0,0.0
40133.js,0.375,0.0,0.5,0.5,-1.0,0.0
40172.js,0.375,0.0,0.5,0.5,-1.0,0.0
40283.js,0.375,0.0,0.5,0.5,-1.0,0.0
4041.js,3.0,0.0,4.0,3.0,-1.0,-1.0
40486.js,0.375,0.0,0.5,0.5,-1.0,0.0
40512.js,0.375,0.0,0.5,0.5,-1.0,0.0
4075.js,3.0,0.0,1.0,3.0,-1.0,-1.0
40938.js,0.375,0.0,0.5,0.5,-1.0,0.0
40984.js,0.375,0.0,0.5,0.5,-1.0,0.0
41114.js,0.375,0.0,0.5,0.5,-1.0,0.0
41351.js,0.375,0.0,0.5,0.5,-1.0,0.0
41427.js,0.375,0.0,0.5,0.5,-1.0,0.0
41525.js,0.375,0.0,0.5,0.5,-1.0,0.0
