FileName,jsjiami_unweighted_old,jsjiami_unweighted,jsjiami_recover_unweighted_old,jsjiami_recover_unweighted
42722.js,0.49924726537690073,0.43998962394980895,0.5967872357821932,0.6407641418804345
42892.js,0.48689480071615676,0.4519643179772631,0.5404595860553039,0.6464599351554542
42984.js,0.49059747610368193,0.4436289714983179,0.5368684526908913,0.6352162959701053
43082.js,0.4754160656279119,0.44585641129980974,0.5333479658513638,0.6407641418804345
43405.js,0.5226196639347902,0.46013135864519394,0.5522971370957969,0.7116267008964339
43492.js,0.4943859298619788,0.43093106886521954,0.5281947245565489,0.6523103705588853
43566.js,0.5094162781200987,0.4607878789932069,0.5595629593401249,0.6298101015200744
43851.js,0.5094162781200987,0.43025721220767055,0.5861294635025056,0.6352162959701053
43891.js,0.4972855789479101,0.4451102075780012,0.5441237608052043,0.7107214486154393
43898.js,0.4771292822271742,0.4519643179772631,0.5536205293892904,0.6352162959701053
43931.js,0.5136614871680937,0.43927244397191534,0.5810103308397406,0.6583225748013584
43981.js,0.48327471480759304,0.4329717956806225,0.5835530577839672,0.7023102476350995
44079.js,0.49924726537690073,0.42368801404202655,0.5265098886067064,0.6407641418804345
44114.js,0.4878126051135702,0.4336585079213105,0.5735770567414964,0.7194422834315752
44122.js,0.5245305283129621,0.46512131015495634,0.604195524411509,0.6431716010177211
44139.js,0.4878126051135702,0.4428938774200016,0.5785005552584888,0.6407641418804345
44169.js,0.5557942554235333,0.47368468976175,0.5462412913535083,0.6783175216037546
44293.js,0.4915364195006767,0.4316081015982546,0.5199282562769257,0.7194422834315752
44333.js,0.5083713205517982,0.42825445247956684,0.5281947245565489,0.6407641418804345
44354.js,0.6368935838705657,0.5195154008047885,0.5488126618048814,0.7239400042684385
44431.js,0.5022338160360663,0.43927244397191534,0.5913863352318782,0.6352162959701053
44471.js,0.479734193025852,0.4385587595948434,0.5199282562769257,0.6245396314436588
44473.js,0.48598215736323147,0.4519643179772631,0.5386550414981218,0.6464599351554542
44518.js,0.48417216166193555,0.455113933211585,0.5995437734798086,0.6352162959701053
44553.js,0.49343059383913107,0.42825445247956684,0.5316134963284709,0.6407641418804345
44575.js,0.48417216166193555,0.43927244397191534,0.5265098886067064,0.6407641418804345
44576.js,0.5022338160360663,0.45041383547293773,0.5497624996033735,0.6464599351554542
44624.js,0.48417216166193555,0.4414345855535783,0.5298958391846184,0.6298101015200744
44685.js,0.5032413071509942,0.43927244397191534,0.5298958391846184,0.6352162959701053
448.js,-1.0,-1.0,-1.0,-1.0
44963.js,0.4887356193828627,0.4496445542360021,0.588740298088003,0.6352162959701053
45063.js,0.4887356193828627,0.4436289714983179,0.5316134963284709,0.6352162959701053
45101.js,0.557416718408876,0.4471194749905498,0.5246913580246914,0.6741998624632421
45107.js,0.48598215736323147,0.44811774319169484,0.5404595860553039,0.6464599351554542
45154.js,0.5104677060253492,0.4599643075055982,0.5595629593401249,0.7023102476350995
