FileName,rename_unweighted,jsjiami_unweighted,jsjiami_recover_unweighted_old,jsjiami_recover_unweighted,,,
80121.js,0.705882353,0.142857143,0.172413793,0.238095238,,,
80761.js,0.777777778,0.15625,0.192307692,0.25,,,
80781.js,0.692307692,0.04040404,0.043010753,0.066115702,,,
81381.js,0.837837838,0.207792208,0.225352113,0.31372549,,,
81439.js,0.62962963,0.173076923,0.225,0.25,,,
81583.js,0.654545455,0.051546392,0.054945055,0.060240964,,,
81680.js,0.6875,0.162162162,0.25,0.3,,,
81791.js,0.65,0.053571429,0.069767442,0.090909091,,,
8184.js,0.5,0.107142857,0.2,0.3,,,
81895.js,0.631578947,0.105263158,0.125,0.137931034,,,
81923.js,0.7,0.101449275,0.111111111,0.107692308,,,
81975.js,0.590909091,0.101449275,0.125,0.125,,,
82065.js,0.695652174,0.112676056,0.123076923,0.153846154,,,
82079.js,0.697674419,0.098591549,0.120689655,0.127272727,,,
82121.js,0.75,0.163934426,0.208333333,0.256410256,,,
82246.js,0.615384615,0.087719298,0.111111111,0.119047619,,,
82363.js,0.872340426,0.092307692,0.096774194,0.15,,,
82510.js,0.925,0.107438017,0.12037037,0.139784946,,,
82835.js,0.658823529,0.028455285,0.028806584,0.068292683,,,
82848.js,0.764705882,0.084210526,0.097560976,0.235294118,,,
82951.js,0.666666667,0.042553191,0.048780488,0.153846154,,,
83022.js,0.416666667,0.109756098,0.118421053,0.136363636,,,
83042.js,0.6,0.12,0.230769231,0.25,,,
83096.js,0.516129032,0.037037037,0.037681159,0.051587302,,,
83154.js,0.173076923,0.029411765,0.035714286,0.052631579,,,
83287.js,0.173076923,0.029411765,0.047619048,0.038461538,,,
83488.js,0.28358209,0.038961039,0.046875,0.056603774,,,
83510.js,0.166666667,0.025,0.029411765,0.045454545,,,
83582.js,0.188679245,0.025,0.029411765,0.047619048,,,
83628.js,0.264705882,0.037037037,0.044117647,0.056603774,,,
83803.js,0.28358209,0.0375,0.044776119,0.065217391,,,
83881.js,0.671232877,0.088435374,0.096296296,0.113043478,,,
83941.js,0.739726027,0.022547914,0.022701476,0.033783784,,,
83992.js,0.8,0.217391304,0.25,0.27027027,,,
84008.js,0.777777778,0.06097561,0.065789474,0.161290323,,,
84075.js,0.818181818,0.192307692,0.384615385,0.384615385,,,
84203.js,1,0.0625,0.333333333,0.333333333,,,
8424.js,1,0.0625,0.333333333,0.5,,,
84248.js,0.709302326,0.038897893,0.039735099,0.067988669,,,
84337.js,1,0.19047619,0.266666667,0.5,,,
84365.js,1,0.272727273,0.666666667,0.666666667,,,
84901.js,0.928571429,0.205882353,0.333333333,0.28,,,
84950.js,1,0.125,0.666666667,0.666666667,,,
84966.js,0.698113208,0.116504854,0.12371134,0.153846154,,,
85373.js,1,0.058823529,0.25,0.25,,,
85388.js,1,0.1,0.285714286,0.333333333,,,
85769.js,0.416666667,0.125,0.142857143,0.181818182,,,
85776.js,0.363636364,0.098039216,0.131578947,0.15625,,,
86047.js,1,0.285714286,0.4,0.4,,,
86050.js,0.555555556,0.130434783,0.181818182,0.222222222,,,
86060.js,0.717391304,0.129411765,0.139240506,0.180327869,,,
86065.js,0.574468085,0.073170732,0.086956522,0.12244898,,,
86235.js,1,0.25,0.714285714,0.357142857,,,
86436.js,0.555555556,0.086956522,0.2,0.333333333,,,
86504.js,0.555555556,0.086956522,0.117647059,0.2,,,
86507.js,0.6,0.068965517,0.25,0.25,,,
86715.js,0.333333333,0.053571429,0.142857143,0.115384615,,,
86735.js,0.75,0.105882353,0.113924051,0.173076923,,,
86811.js,1,0.227272727,0.555555556,0.555555556,,,
86832.js,0.62745098,0.080357143,0.090909091,0.09375,,,
86969.js,0.53968254,0.0625,0.066666667,0.077922078,,,
87032.js,1,0.0625,0.333333333,0.333333333,,,
87083.js,1,0.0625,0.333333333,0.333333333,,,
87103.js,1,0.090909091,0.222222222,0.222222222,,,
87319.js,1,0.03125,0.052631579,0.052631579,,,
87347.js,1,0.03030303,0.05,0.05,,,
87349.js,1,0.03125,0.052631579,0.052631579,,,
87389.js,0.823529412,0.018518519,0.024390244,0.027777778,,,
87599.js,1,0.03030303,0.05,0.05,,,
87741.js,0.6,0.071428571,0.133333333,0.166666667,,,
87868.js,1,0.111111111,0.4,0.4,,,
87950.js,0.777777778,0.08,0.166666667,0.181818182,,,
88026.js,0.793103448,0.005805515,0.005908419,0.008528785,,,
88245.js,1,0.055555556,0.2,0.2,,,
88281.js,0.777777778,0.04,0.083333333,0.090909091,,,
88338.js,0.846153846,0.068965517,0.125,0.133333333,,,
88368.js,0.571428571,0.082089552,0.0859375,0.120879121,,,
88502.js,1,0.117647059,0.5,0.5,,,
88562.js,0.543478261,0.071428571,0.076086957,0.092105263,,,
88584.js,0.777777778,0.04,0.083333333,0.090909091,,,
88669.js,0.6,0.089285714,0.11627907,0.128205128,,,
88692.js,1,0.227272727,0.555555556,0.555555556,,,
88889.js,0.754716981,0.097087379,0.103092784,0.131578947,,,
89372.js,0.818181818,0.115384615,0.230769231,0.230769231,,,
89559.js,0.333333333,0.05,0.142857143,0.142857143,,,
89608.js,0.677419355,0.169491525,0.217391304,0.243902439,,,
89708.js,0.793103448,0.064220183,0.072164948,0.122807018,,,
89933.js,0.789473684,0.133333333,0.153846154,0.181818182,,,
90873.js,0.666666667,0.146341463,0.157894737,0.169014085,,,
90997.js,0.98,0.061538462,0.076923077,0.076923077,,,
9117.js,1,1,1,1,,,
91312.js,0.777777778,0.227272727,0.283018868,0.306122449,,,
91394.js,1,0.238095238,0.333333333,0.333333333,,,
91446.js,0.666666667,0.152173913,0.175,0.194444444,,,
91677.js,0.62962963,0.181818182,0.204081633,0.285714286,,,
91734.js,0.68852459,0.25,0.285714286,0.313253012,,,
91748.js,0.906976744,0.11627907,0.125,0.2,,,
92077.js,0.646153846,0.045283019,0.046332046,0.06779661,,,
92546.js,0.741935484,0.098901099,0.113924051,0.191489362,,,
92794.js,0.75,0.189189189,0.225806452,0.259259259,,,
93449.js,0.0625,0.066666667,0.5,0.5,,,
93824.js,0.729508197,0.126721763,0.128851541,0.206278027,,,
93844.js,0.683333333,0.087719298,0.092592593,0.11627907,,,
93979.js,0.840277778,0.029895366,0.0304414,0.059347181,,,
94051.js,0.88125,0.054892601,0.055421687,0.101173021,,,
94210.js,1,0.125,0.272727273,0.6,,,
94270.js,1,0.113207547,0.146341463,0.352941176,,,
94309.js,1,0.083333333,0.166666667,0.4,,,
94320.js,0.739130435,0.116883117,0.138461538,0.310344828,,,
94449.js,0.76,0.170212766,0.195121951,0.228571429,,,
94637.js,1,0.0625,0.333333333,0.333333333,,,
94705.js,1,0.055555556,0.2,0.2,,,
94749.js,1,0.135135135,0.2,0.416666667,,,
94934.js,0.588235294,0.12195122,0.178571429,0.263157895,,,
94937.js,0.652173913,0.24,0.272727273,0.48,,,
95059.js,1,0.066666667,0.5,0.5,,,
95121.js,0.571428571,0.073170732,0.085714286,0.15,,,
95177.js,0.569444444,0.031496063,0.033057851,0.074766355,,,
95188.js,0.454545455,0.08,0.153846154,0.142857143,,,
95239.js,0.426470588,0.008928571,0.009016393,0.022964509,,,
95304.js,0.365853659,0.036585366,0.042857143,0.053571429,,,
95349.js,0.00257732,0.066666667,0.5,0.5,,,
95354.js,0.001577287,0.066666667,0.5,0.5,,,
95511.js,0.964285714,0.327272727,0.367346939,0.45,,,
95745.js,0.904761905,0.027777778,0.041666667,0.043478261,,,
95768.js,0.444444444,0.026819923,0.02811245,0.114754098,,,
96010.js,0.603960396,0.116504854,0.12371134,0.137931034,,,
96286.js,0.769230769,0.063829787,0.088235294,0.103448276,,,
96412.js,0.722222222,0.162790698,0.184210526,0.28,,,
96460.js,1,0.210526316,0.666666667,0.307692308,,,
96609.js,1,0.0625,0.105263158,0.105263158,,,
96866.js,1,0.043478261,0.1,0.1,,,
96992.js,0.604651163,0.117647059,0.121621622,0.169811321,,,
97023.js,0.52173913,0.173076923,0.195652174,0.25,,,
971.js,1,0.117647059,0.5,0.5,,,
97154.js,0.538461538,0.071428571,0.103448276,0.15,,,
97160.js,1,0.173913043,0.4,0.4,,,
97966.js,0.613636364,0.134146341,0.144736842,0.169230769,,,
97999.js,0.6,0.172413793,0.3125,0.25,,,
9814.js,0.533333333,0.060606061,0.1,0.111111111,,,
98605.js,0.894736842,0.27027027,0.4,0.333333333,,,
98613.js,1,0.142857143,0.227272727,0.227272727,,,
98791.js,0.882352941,0.098591549,0.107692308,0.21875,,,
98893.js,0.891891892,0.133333333,0.170212766,0.186046512,,,
98898.js,0.816666667,0.097014925,0.107438017,0.142857143,,,
98983.js,0.857142857,0.225352113,0.246153846,0.333333333,,,
99018.js,0.627118644,0.134751773,0.140740741,0.215909091,,,
99031.js,0.694444444,0.191780822,0.208955224,0.28,,,
99032.js,0.629213483,0.112,0.114754098,0.202898551,,,
99044.js,0.934782609,0.168674699,0.2,0.225806452,,,
99156.js,0.695652174,0.083333333,0.095238095,0.117647059,,,
99288.js,0.985294118,0.040268456,0.04379562,0.041666667,,,
99502.js,0.8,0.038461538,0.076923077,0.083333333,,,
9958.js,0.333333333,0.043478261,0.090909091,0.166666667,,,
99582.js,0.9,0.151515152,0.185185185,0.227272727,,,
99601.js,0.8,0.090909091,0.102040816,0.227272727,,,
99611.js,0.8,0.114624506,0.116935484,0.169590643,,,
99986.js,1,0.117647059,0.5,0.5,,,
99988.js,1,0.085714286,0.103448276,0.136363636,,,
